S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
976,1566065815.702241,1566065815.717147,14.905453,-0.001669
977,1566065816.702200,1566065816.717068,14.868259,0.041723
978,1566065817.702246,1566065817.717112,14.865875,-0.046015
979,1566065818.702244,1566065818.717127,14.883280,0.002146
980,1566065819.702266,1566065819.717157,14.890909,-0.022411
981,1566065820.702246,1566065820.717134,14.887810,0.019550
982,1566065821.702257,1566065821.717180,14.923811,-0.010252
983,1566065822.702247,1566065822.717112,14.864683,0.009775
984,1566065823.702252,1566065823.717149,14.897585,-0.004768
985,1566065824.702247,1566065824.717140,14.893770,0.005007
986,1566065825.702248,1566065825.717221,14.973640,-0.001192
987,1566065826.702197,1566065826.717089,14.892578,0.051260
988,1566065827.702204,1566065827.717075,14.871597,-0.006914
989,1566065828.702254,1566065828.717123,14.869452,-0.050068
990,1566065829.702258,1566065829.717130,14.872313,-0.004053
991,1566065830.702246,1566065830.717149,14.902830,0.011921
992,1566065831.702193,1566065831.717062,14.869690,0.052929
993,1566065832.702252,1566065832.717146,14.893770,-0.059605
994,1566065833.702246,1566065833.717157,14.910698,0.006437
995,1566065834.702195,1566065834.717093,14.897823,0.051260
996,1566065835.702196,1566065835.717059,14.862776,-0.001431
997,1566065836.702244,1566065836.717147,14.903545,-0.047445
998,1566065837.702199,1566065837.717119,14.920235,0.044584
999,1566065838.702243,1566065838.717200,14.957428,-0.043869
1000,1566065839.702242,1566065839.717161,14.918566,0.000477
1001,1566065840.702194,1566065840.717123,14.929295,0.048637
1002,1566065841.702245,1566065841.717177,14.932871,-0.050783
1003,1566065842.702248,1566065842.717160,14.911652,-0.003576
1004,1566065843.702194,1566065843.717053,14.859200,0.053883
1005,1566065844.702252,1566065844.717163,14.910698,-0.057936
1006,1566065845.702252,1566065845.717153,14.901161,0.000477
1007,1566065846.702202,1566065846.717041,14.839888,0.050068
1008,1566065847.702242,1566065847.717107,14.865160,-0.040054
1009,1566065848.702257,1566065848.717150,14.893293,-0.015497
1010,1566065849.702204,1566065849.717114,14.910221,0.053167
1011,1566065850.702241,1566065850.717146,14.904737,-0.036955
1012,1566065851.702195,1566065851.717049,14.854193,0.045776
1013,1566065852.702247,1566065852.717171,14.924288,-0.051737
1014,1566065853.702254,1566065853.717167,14.913321,-0.007153
1015,1566065854.702198,1566065854.717065,14.867544,0.056267
1016,1566065855.702204,1566065855.717068,14.864922,-0.005722
1017,1566065856.702195,1566065856.717078,14.882803,0.008583
1018,1566065857.702243,1566065857.717120,14.877796,-0.047684
1019,1566065858.702199,1566065858.717086,14.886856,0.043392
1020,1566065859.702203,1566065859.717084,14.881372,-0.003815
1021,1566065860.702207,1566065860.717123,14.915705,-0.003815
1022,1566065861.702203,1566065861.717085,14.881611,0.003576
1023,1566065862.702242,1566065862.717156,14.913559,-0.038862
1024,1566065863.702243,1566065863.717152,14.908314,-0.001192
1025,1566065864.702196,1566065864.717054,14.858723,0.047684
1026,1566065865.702189,1566065865.717119,14.930248,0.006676
1027,1566065866.702258,1566065866.717171,14.912844,-0.069141
1028,1566065867.702195,1566065867.717052,14.856815,0.063181
1029,1566065868.702243,1566065868.717171,14.928102,-0.048399
1030,1566065869.702203,1566065869.717098,14.895678,0.040770
1031,1566065870.702196,1566065870.717136,14.939547,0.006437
1032,1566065871.702240,1566065871.717136,14.896631,-0.043631
1033,1566065872.702244,1566065872.717148,14.904022,-0.004530
1034,1566065873.702195,1566065873.717089,14.894009,0.049591
1035,1566065874.702245,1566065874.717136,14.890671,-0.050545
1036,1566065875.702262,1566065875.717151,14.889002,-0.016928
1037,1566065876.702194,1566065876.717069,14.874697,0.068188
1038,1566065877.702243,1566065877.717146,14.903069,-0.048876
1039,1566065878.702246,1566065878.717126,14.880657,-0.002861
1040,1566065879.702242,1566065879.717143,14.901161,0.003576
1041,1566065880.702256,1566065880.717154,14.897585,-0.014305
1042,1566065881.702246,1566065881.717131,14.884949,0.010252
1043,1566065882.702196,1566065882.717082,14.886141,0.050306
1044,1566065883.702244,1566065883.717155,14.910698,-0.048161
1045,1566065884.702247,1566065884.717158,14.910936,-0.002861
1046,1566065885.702245,1566065885.717127,14.882565,0.002384
1047,1566065886.702193,1566065886.717074,14.880657,0.051498
1048,1566065887.702242,1566065887.717141,14.898300,-0.049353
1049,1566065888.702247,1566065888.717212,14.965296,-0.004530
1050,1566065889.702199,1566065889.717054,14.855146,0.047922
1051,1566065890.702245,1566065890.717170,14.924765,-0.045776
1052,1566065891.702260,1566065891.717179,14.918089,-0.015736
1053,1566065892.702201,1566065892.717056,14.854908,0.059843
1054,1566065893.702251,1566065893.717171,14.919758,-0.050306
1055,1566065894.702196,1566065894.717104,14.907360,0.054598
1056,1566065895.702194,1566065895.717101,14.906645,0.002146
1057,1566065896.702244,1566065896.717136,14.892101,-0.050068
1058,1566065897.702250,1566065897.717173,14.923573,-0.005484
1059,1566065898.702197,1566065898.717106,14.909029,0.052929
1060,1566065899.702199,1566065899.717075,14.876366,-0.001669
1061,1566065900.702196,1566065900.717098,14.901638,0.002623
1062,1566065901.702258,1566065901.717148,14.890432,-0.061750
1063,1566065902.702245,1566065902.717137,14.892340,0.012875
1064,1566065903.702245,1566065903.717146,14.900684,-0.000715
1065,1566065904.702248,1566065904.717193,14.944792,-0.002384
1066,1566065905.702216,1566065905.717135,14.918804,0.031948
1067,1566065906.702245,1566065906.717123,14.877558,-0.029564
1068,1566065907.702248,1566065907.717133,14.884710,-0.002623
1069,1566065908.702192,1566065908.717089,14.896870,0.055790
1070,1566065909.702246,1566065909.717159,14.912367,-0.054121
1071,1566065910.702197,1566065910.717086,14.889002,0.049591
1072,1566065911.702200,1566065911.717084,14.883995,-0.003576
1073,1566065912.702233,1566065912.717057,14.824390,-0.032425
1074,1566065913.702244,1566065913.717137,14.893532,-0.010729
1075,1566065914.702248,1566065914.717159,14.910936,-0.004530
1076,1566065915.702192,1566065915.717045,14.853239,0.056028
1077,1566065916.702240,1566065916.717152,14.912844,-0.047445
1078,1566065917.702195,1566065917.717063,14.868021,0.044584
1079,1566065918.702194,1566065918.717051,14.856577,0.000477
1080,1566065919.702193,1566065919.717095,14.901161,0.000954
1081,1566065920.702195,1566065920.717076,14.880896,-0.001669
1082,1566065921.702247,1566065921.717139,14.892340,-0.051498
1083,1566065922.702240,1566065922.717126,14.885902,0.006914
1084,1566065923.702246,1566065923.717160,14.913797,-0.006676
1085,1566065924.702239,1566065924.717142,14.903069,0.007153
1086,1566065925.702243,1566065925.717154,14.910936,-0.003338
1087,1566065926.702194,1566065926.717064,14.869690,0.048161
1088,1566065927.702199,1566065927.717091,14.891386,-0.004768
1089,1566065928.702243,1566065928.717198,14.955759,-0.043392
1090,1566065929.702203,1566065929.717170,14.967203,0.040054
1091,1566065930.702190,1566065930.717091,14.901400,0.012875
1092,1566065931.702209,1566065931.717095,14.885902,-0.019550
1093,1566065932.702207,1566065932.717166,14.958858,0.002384
1094,1566065933.702211,1566065933.717141,14.929771,-0.004292
1095,1566065934.702196,1566065934.717125,14.929295,0.015020
1096,1566065935.702205,1566065935.717141,14.935255,-0.009298
1097,1566065936.702216,1566065936.717099,14.883041,-0.010490
1098,1566065937.702196,1566065937.717086,14.889956,0.020266
1099,1566065938.702199,1566065938.717084,14.885426,-0.003338
1100,1566065939.702197,1566065939.717119,14.921904,0.002146
1101,1566065940.702204,1566065940.717139,14.935493,-0.007153
1102,1566065941.702209,1566065941.717101,14.891386,-0.005245
1103,1566065942.702202,1566065942.717120,14.918566,0.007391
1104,1566065943.702209,1566065943.717104,14.894962,-0.007153
1105,1566065944.702243,1566065944.717220,14.976740,-0.034332
1106,1566065945.702253,1566065945.717233,14.979839,-0.009537
1107,1566065946.702250,1566065946.717147,14.896631,0.002384
1108,1566065947.702207,1566065947.717169,14.961481,0.043392
1109,1566065948.702243,1566065948.717134,14.891148,-0.036240
1110,1566065949.702198,1566065949.717121,14.923573,0.045538
1111,1566065950.702191,1566065950.717063,14.871597,0.006676
1112,1566065951.702243,1566065951.717180,14.936447,-0.051975
1113,1566065952.702192,1566065952.717036,14.843464,0.051022
1114,1566065953.702193,1566065953.717097,14.903784,-0.001431
1115,1566065954.702242,1566065954.717080,14.837265,-0.048876
1116,1566065955.702251,1566065955.717125,14.873505,-0.009060
1117,1566065956.702238,1566065956.717098,14.859676,0.013351
1118,1566065957.702248,1566065957.717120,14.872313,-0.009537
1119,1566065958.702240,1566065958.717066,14.826059,0.007868
1120,1566065959.702262,1566065959.717174,14.911652,-0.022173
1121,1566065960.702243,1566065960.717069,14.826298,0.019312
1122,1566065961.702257,1566065961.717143,14.886141,-0.014067
1123,1566065962.702188,1566065962.717005,14.816761,0.068426
1124,1566065963.702194,1566065963.717052,14.857292,-0.005960
1125,1566065964.702237,1566065964.717047,14.809608,-0.042915
1126,1566065965.702204,1566065965.717085,14.881849,0.033617
1127,1566065966.702243,1566065966.717100,14.856577,-0.039816
1128,1566065967.702241,1566065967.717146,14.904737,0.001907
1129,1566065968.702239,1566065968.717063,14.824390,0.002623
1130,1566065969.702240,1566065969.717130,14.889717,-0.001192
1131,1566065970.702240,1566065970.717097,14.856577,-0.000238
1132,1566065971.702245,1566065971.717135,14.890194,-0.004768
1133,1566065972.702240,1566065972.717067,14.826536,0.004530
1134,1566065973.702194,1566065973.717091,14.897346,0.046492
1135,1566065974.702238,1566065974.717070,14.832497,-0.043869
1136,1566065975.702238,1566065975.717128,14.889240,-0.000477
1137,1566065976.702246,1566065976.717090,14.844418,-0.007391
1138,1566065977.702242,1566065977.717123,14.880896,0.003815
1139,1566065978.702240,1566065978.717067,14.826536,0.001669
1140,1566065979.702245,1566065979.717141,14.896631,-0.004530
1141,1566065980.702240,1566065980.717125,14.884472,0.004292
1142,1566065981.702200,1566065981.717135,14.935493,0.040770
1143,1566065982.702244,1566065982.717065,14.820337,-0.044584
1144,1566065983.702248,1566065983.717153,14.905691,-0.003338
1145,1566065984.702192,1566065984.717009,14.817238,0.055552
1146,1566065985.702255,1566065985.717163,14.908552,-0.062466
1147,1566065986.702237,1566065986.717081,14.843941,0.017166
1148,1566065987.702199,1566065987.717058,14.859200,0.038862
1149,1566065988.702240,1566065988.717055,14.815331,-0.041008
1150,1566065989.702246,1566065989.717130,14.884233,-0.006437
1151,1566065990.702180,1566065990.717017,14.837503,0.066042
1152,1566065991.702245,1566065991.717162,14.916420,-0.065327
1153,1566065992.702238,1566065992.717075,14.836788,0.007153
1154,1566065993.702244,1566065993.717146,14.901876,-0.005722
1155,1566065994.702244,1566065994.717081,14.836788,0.000000
1156,1566065995.702245,1566065995.717163,14.917135,-0.001669
1157,1566065996.702238,1566065996.717092,14.853954,0.007153
1158,1566065997.702245,1566065997.717138,14.893293,-0.006199
1159,1566065998.702246,1566065998.717082,14.835358,-0.001907
1160,1566065999.702253,1566065999.717177,14.924288,-0.006437
1161,1566066000.702239,1566066000.717104,14.865160,0.014067
1162,1566066001.702245,1566066001.717157,14.912367,-0.005960
1163,1566066002.702242,1566066002.717060,14.817715,0.002861
1164,1566066003.702197,1566066003.717059,14.862299,0.045061
1165,1566066004.702238,1566066004.717080,14.842272,-0.041008
1166,1566066005.702195,1566066005.717099,14.903784,0.042439
1167,1566066006.702240,1566066006.717082,14.841795,-0.044346
1168,1566066007.702263,1566066007.717165,14.902115,-0.023603
1169,1566066008.702240,1566066008.717086,14.845610,0.023365
1170,1566066009.702241,1566066009.717126,14.884233,-0.001431
1171,1566066010.702196,1566066010.717035,14.839411,0.045538
1172,1566066011.702197,1566066011.717047,14.850140,-0.000954
1173,1566066012.702193,1566066012.717028,14.835596,0.004053
1174,1566066013.702264,1566066013.717478,15.213966,-0.071049
1175,1566066014.702240,1566066014.717072,14.831781,0.023365
1176,1566066015.702242,1566066015.717125,14.882565,-0.001907
1177,1566066016.702235,1566066016.717065,14.829636,0.007391
1178,1566066017.702255,1566066017.717139,14.883280,-0.020266
1179,1566066018.702237,1566066018.717070,14.833212,0.018120
1180,1566066019.702246,1566066019.717112,14.865637,-0.009298
1181,1566066020.702234,1566066020.717053,14.818668,0.012398
1182,1566066021.702195,1566066021.717093,14.898300,0.039101
1183,1566066022.702227,1566066022.717088,14.861107,-0.032187
1184,1566066023.702238,1566066023.717064,14.826298,-0.010490
1185,1566066024.702200,1566066024.717083,14.883280,0.037432
1186,1566066025.702240,1566066025.717085,14.844894,-0.039816
1187,1566066026.702242,1566066026.717162,14.919996,-0.001669
1188,1566066027.702244,1566066027.717071,14.826298,-0.002623
1189,1566066028.702212,1566066028.717489,15.276909,0.032425
1190,1566066029.702234,1566066029.717065,14.831066,-0.022411
1191,1566066030.702243,1566066030.717131,14.888048,-0.008821
1192,1566066031.702230,1566066031.717058,14.827251,0.012636
1193,1566066032.702246,1566066032.717148,14.901400,-0.015736
1194,1566066033.702191,1566066033.717028,14.837265,0.055075
1195,1566066034.702250,1566066034.717124,14.874935,-0.058413
1196,1566066035.702193,1566066035.717026,14.832973,0.056982
1197,1566066036.702197,1566066036.717078,14.881611,-0.004292
1198,1566066037.702192,1566066037.717023,14.831305,0.004768
1199,1566066038.702198,1566066038.717052,14.854193,-0.005722
1200,1566066039.702242,1566066039.717063,14.821291,-0.044107
1201,1566066040.702248,1566066040.717171,14.923334,-0.005722
1202,1566066041.702240,1566066041.717083,14.843702,0.008106
1203,1566066042.702249,1566066042.717141,14.892578,-0.009298
1204,1566066043.702190,1566066043.717052,14.862061,0.058413
1205,1566066044.702246,1566066044.717138,14.892101,-0.055552
1206,1566066045.702223,1566066045.717084,14.861345,0.023127
1207,1566066046.702247,1566066046.717186,14.938593,-0.024319
1208,1566066047.702221,1566066047.717079,14.857769,0.026226
1209,1566066048.702196,1566066048.717062,14.865875,0.024557
1210,1566066049.702222,1566066049.717072,14.849186,-0.025988
1211,1566066050.702199,1566066050.717081,14.881372,0.023127
1212,1566066051.702223,1566066051.717064,14.840603,-0.024080
1213,1566066052.702199,1566066052.717092,14.893293,0.024796
1214,1566066053.702229,1566066053.717075,14.846087,-0.030279
1215,1566066054.702251,1566066054.717137,14.885664,-0.022411
1216,1566066055.702235,1566066055.717100,14.864445,0.015736
1217,1566066056.702248,1566066056.717142,14.894724,-0.012159
1218,1566066057.702192,1566066057.717015,14.822721,0.055790
1219,1566066058.702255,1566066058.717151,14.896154,-0.063419
1220,1566066059.702242,1566066059.717097,14.855146,0.013113
1221,1566066060.702247,1566066060.717135,14.888763,-0.004530
1222,1566066061.702234,1566066061.717070,14.836073,0.012636
1223,1566066062.702201,1566066062.717132,14.931202,0.032902
1224,1566066063.702240,1566066063.717074,14.833927,-0.039101
1225,1566066064.702198,1566066064.717083,14.885187,0.041962
1226,1566066065.702220,1566066065.717084,14.863253,-0.022173
1227,1566066066.702244,1566066066.717127,14.882803,-0.023842
1228,1566066067.702241,1566066067.717081,14.840126,0.003338
1229,1566066068.702196,1566066068.717057,14.860630,0.044823
1230,1566066069.702226,1566066069.717046,14.819860,-0.030041
1231,1566066070.702246,1566066070.717181,14.935017,-0.020027
1232,1566066071.702177,1566066071.717031,14.854431,0.069618
1233,1566066072.702194,1566066072.717053,14.858961,-0.017881
1234,1566066073.702232,1566066073.717068,14.836073,-0.037909
1235,1566066074.702253,1566066074.717148,14.894724,-0.020981
1236,1566066075.702239,1566066075.717066,14.826536,0.014067
1237,1566066076.702244,1566066076.717122,14.878273,-0.004768
1238,1566066077.702237,1566066077.717071,14.833689,0.006676
1239,1566066078.702194,1566066078.717102,14.907837,0.043154
1240,1566066079.702226,1566066079.717070,14.843702,-0.032187
1241,1566066080.702231,1566066080.717054,14.822245,-0.005007
1242,1566066081.702238,1566066081.717072,14.834166,-0.006199
1243,1566066082.702202,1566066082.717068,14.865398,0.035286
1244,1566066083.702241,1566066083.717061,14.819384,-0.038862
1245,1566066084.702245,1566066084.717153,14.908314,-0.003815
1246,1566066085.702241,1566066085.717105,14.864206,0.003815
1247,1566066086.702200,1566066086.717133,14.932632,0.041008
1248,1566066087.702237,1566066087.717086,14.848948,-0.036955
1249,1566066088.702244,1566066088.717132,14.888287,-0.006437
1250,1566066089.702240,1566066089.717078,14.837980,0.003099
1251,1566066090.702243,1566066090.717174,14.930725,-0.002861
1252,1566066091.702194,1566066091.717036,14.841557,0.049353
1253,1566066092.702245,1566066092.717152,14.906883,-0.051260
1254,1566066093.702243,1566066093.717080,14.837265,0.002384
1255,1566066094.702248,1566066094.717150,14.902592,-0.005007
1256,1566066095.702242,1566066095.717056,14.813900,0.005960
1257,1566066096.702193,1566066096.717078,14.884472,0.048637
1258,1566066097.702236,1566066097.717098,14.862061,-0.042439
1259,1566066098.702250,1566066098.717159,14.909506,-0.014067
1260,1566066099.702245,1566066099.717068,14.822721,0.004768
1261,1566066100.702194,1566066100.717097,14.903545,0.051260
1262,1566066101.702242,1566066101.717077,14.835119,-0.048161
1263,1566066102.702246,1566066102.717125,14.879227,-0.004292
1264,1566066103.702240,1566066103.717077,14.837265,0.006676
1265,1566066104.702244,1566066104.717155,14.911175,-0.004053
1266,1566066105.702242,1566066105.717048,14.805317,0.001192
1267,1566066106.702197,1566066106.717062,14.865160,0.045300
1268,1566066107.702190,1566066107.717024,14.833927,0.007153
1269,1566066108.702197,1566066108.717097,14.900446,-0.006676
1270,1566066109.702240,1566066109.717071,14.831543,-0.043154
1271,1566066110.702248,1566066110.717172,14.923573,-0.008345
1272,1566066111.702240,1566066111.717072,14.832497,0.008106
1273,1566066112.702194,1566066112.717057,14.863491,0.046015
1274,1566066113.702239,1566066113.717064,14.825583,-0.044823
1275,1566066114.702198,1566066114.717057,14.859200,0.040531
1276,1566066115.702245,1566066115.717082,14.836788,-0.046730
1277,1566066116.702241,1566066116.717153,14.911413,0.003815
1278,1566066117.702241,1566066117.717058,14.817238,0.000000
1279,1566066118.702196,1566066118.717058,14.862061,0.045538
1280,1566066119.702243,1566066119.717066,14.823675,-0.046968
1281,1566066120.702246,1566066120.717143,14.896631,-0.003815
1282,1566066121.702192,1566066121.717018,14.826775,0.054836
1283,1566066122.702245,1566066122.717150,14.905214,-0.053644
1284,1566066123.702239,1566066123.717077,14.837503,0.006199
1285,1566066124.702198,1566066124.717084,14.886379,0.041485
1286,1566066125.702189,1566066125.716998,14.809370,0.008821
1287,1566066126.702195,1566066126.717110,14.914513,-0.006676
1288,1566066127.702240,1566066127.717061,14.820814,-0.044346
1289,1566066128.702245,1566066128.717121,14.876366,-0.004768
1290,1566066129.702237,1566066129.717073,14.836073,0.007153
1291,1566066130.702196,1566066130.717054,14.858484,0.041485
1292,1566066131.702238,1566066131.717088,14.850378,-0.041962
1293,1566066132.702195,1566066132.717061,14.865875,0.042677
1294,1566066133.702190,1566066133.717049,14.858961,0.005245
1295,1566066134.702242,1566066134.717119,14.876604,-0.051975
1296,1566066135.702234,1566066135.717077,14.843225,0.008106
1297,1566066136.702243,1566066136.717153,14.909267,-0.009537
1298,1566066137.702226,1566066137.717084,14.858246,0.017643
1299,1566066138.702254,1566066138.717151,14.897346,-0.027895
1300,1566066139.702222,1566066139.717095,14.873266,0.031948
1301,1566066140.702192,1566066140.717062,14.869928,0.029564
1302,1566066141.702224,1566066141.717068,14.843464,-0.032425
1303,1566066142.702243,1566066142.717159,14.916182,-0.018358
1304,1566066143.702232,1566066143.717072,14.840603,0.011206
1305,1566066144.702243,1566066144.717176,14.933109,-0.011683
1306,1566066145.702235,1566066145.717093,14.857054,0.007868
1307,1566066146.702201,1566066146.717087,14.885902,0.034332
1308,1566066147.702238,1566066147.717080,14.841795,-0.037193
1309,1566066148.702194,1566066148.717081,14.886856,0.044584
1310,1566066149.702190,1566066149.717015,14.824867,0.003338
1311,1566066150.702249,1566066150.717139,14.889240,-0.058889
1312,1566066151.702242,1566066151.717089,14.847040,0.006914
1313,1566066152.702247,1566066152.717176,14.929056,-0.004768
1314,1566066153.702242,1566066153.717061,14.819145,0.005484
1315,1566066154.702241,1566066154.717170,14.928341,0.000238
1316,1566066155.702241,1566066155.717094,14.853477,0.000477
1317,1566066156.702192,1566066156.717092,14.899969,0.048637
1318,1566066157.702240,1566066157.717086,14.845133,-0.048161
1319,1566066158.702246,1566066158.717141,14.894247,-0.005960
1320,1566066159.702240,1566066159.717095,14.854908,0.006676
1321,1566066160.702197,1566066160.717078,14.881372,0.042915
1322,1566066161.702240,1566066161.717080,14.839888,-0.043631
1323,1566066162.702245,1566066162.717127,14.882565,-0.004053
1324,1566066163.702237,1566066163.717078,14.840841,0.007629
1325,1566066164.702244,1566066164.717143,14.899492,-0.006914
1326,1566066165.702238,1566066165.717092,14.853239,0.005484
1327,1566066166.702245,1566066166.717172,14.927149,-0.006914
1328,1566066167.702240,1566066167.717101,14.860868,0.005484
1329,1566066168.702245,1566066168.717171,14.926195,-0.005484
1330,1566066169.702238,1566066169.717069,14.831781,0.007629
1331,1566066170.702245,1566066170.717201,14.956474,-0.007391
1332,1566066171.702240,1566066171.717074,14.833927,0.005245
1333,1566066172.702244,1566066172.717154,14.910221,-0.004053
1334,1566066173.702239,1566066173.717088,14.849424,0.005245
1335,1566066174.702194,1566066174.717061,14.867067,0.044584
1336,1566066175.702214,1566066175.719263,17.048597,-0.020266
1337,1566066176.702241,1566066176.717148,14.906168,-0.027180
1338,1566066177.702225,1566066177.717076,14.851093,0.016451
1339,1566066178.702329,1566066178.717347,15.018225,-0.104189
1340,1566066179.702180,1566066179.717062,14.881611,0.149250
1341,1566066180.702202,1566066180.717123,14.921188,-0.022173
1342,1566066181.702237,1566066181.717077,14.840364,-0.035048
1343,1566066182.702195,1566066182.717116,14.920950,0.041723
1344,1566066183.702237,1566066183.717087,14.850140,-0.041246
1345,1566066184.702245,1566066184.717170,14.924765,-0.008106
1346,1566066185.702239,1566066185.717090,14.851093,0.005484
1347,1566066186.702194,1566066186.717103,14.908791,0.045061
1348,1566066187.702240,1566066187.717078,14.837742,-0.046253
1349,1566066188.702241,1566066188.717151,14.909744,-0.000954
1350,1566066189.702248,1566066189.717076,14.827967,-0.006914
1351,1566066190.702252,1566066190.717154,14.901400,-0.003815
1352,1566066191.702239,1566066191.717085,14.845848,0.012875
1353,1566066192.702250,1566066192.717175,14.924526,-0.011206
1354,1566066193.702245,1566066193.717068,14.822721,0.005007
1355,1566066194.702257,1566066194.717180,14.922857,-0.011206
1356,1566066195.702241,1566066195.717069,14.827967,0.015259
1357,1566066196.702254,1566066196.717165,14.910698,-0.012875
1358,1566066197.702241,1566066197.717075,14.833927,0.013590
1359,1566066198.702197,1566066198.717062,14.865160,0.043869
1360,1566066199.702236,1566066199.717081,14.845371,-0.038862
1361,1566066200.702245,1566066200.717149,14.903784,-0.009298
1362,1566066201.702246,1566066201.717079,14.832973,-0.001431
1363,1566066202.702244,1566066202.717140,14.896154,0.002146
1364,1566066203.702242,1566066203.717081,14.838696,0.002146
1365,1566066204.702244,1566066204.717124,14.879465,-0.001907
1366,1566066205.702235,1566066205.717093,14.858246,0.009537
1367,1566066206.702251,1566066206.717149,14.897585,-0.016451
1368,1566066207.702246,1566066207.717074,14.827728,0.004768
1369,1566066208.702202,1566066208.717090,14.888048,0.044107
1370,1566066209.702191,1566066209.717020,14.828920,0.010729
1371,1566066210.702242,1566066210.717163,14.920235,-0.051022
1372,1566066211.702240,1566066211.717068,14.828682,0.002623
1373,1566066212.702203,1566066212.717103,14.900446,0.036955
1374,1566066213.702238,1566066213.717076,14.838457,-0.035048
1375,1566066214.702241,1566066214.717130,14.888287,-0.003576
1376,1566066215.702243,1566066215.717078,14.835119,-0.001192
1377,1566066216.702251,1566066216.717170,14.918804,-0.008106
1378,1566066217.702240,1566066217.717063,14.822721,0.010729
1379,1566066218.702240,1566066218.717166,14.926434,0.000000
1380,1566066219.702242,1566066219.717069,14.826298,-0.002384
1381,1566066220.702252,1566066220.717166,14.914513,-0.009537
1382,1566066221.702229,1566066221.717103,14.873743,0.022888
1383,1566066222.702251,1566066222.717139,14.888525,-0.021935
1384,1566066223.702192,1566066223.717022,14.829636,0.058651
1385,1566066224.702247,1566066224.717163,14.915943,-0.054836
1386,1566066225.702247,1566066225.717100,14.853239,0.000477
1387,1566066226.702244,1566066226.717148,14.903784,0.002623
1388,1566066227.702239,1566066227.717075,14.836311,0.005007
1389,1566066228.702241,1566066228.717146,14.904976,-0.002146
1390,1566066229.702237,1566066229.717080,14.843225,0.004292
1391,1566066230.702194,1566066230.717056,14.862537,0.043154
1392,1566066231.702238,1566066231.717075,14.837265,-0.044346
1393,1566066232.702196,1566066232.717060,14.863968,0.042439
1394,1566066233.702241,1566066233.717078,14.836788,-0.045538
1395,1566066234.702200,1566066234.717056,14.855623,0.040770
1396,1566066235.702241,1566066235.717072,14.831066,-0.041008
1397,1566066236.702193,1566066236.717051,14.858246,0.048637
1398,1566066237.702237,1566066237.717050,14.813423,-0.043869
1399,1566066238.702196,1566066238.717081,14.884710,0.040531
1400,1566066239.702238,1566066239.717074,14.836073,-0.041723
1401,1566066240.702246,1566066240.717146,14.899969,-0.008106
1402,1566066241.702239,1566066241.717069,14.830112,0.006676
1403,1566066242.702254,1566066242.717153,14.898539,-0.014782
1404,1566066243.702241,1566066243.717073,14.832258,0.013113
1405,1566066244.702198,1566066244.717087,14.889002,0.043392
1406,1566066245.702237,1566066245.717064,14.827013,-0.039577
1407,1566066246.702253,1566066246.717162,14.908552,-0.015974
1408,1566066247.702193,1566066247.717019,14.826536,0.060558
1409,1566066248.702244,1566066248.717135,14.891386,-0.051260
1410,1566066249.702190,1566066249.717010,14.820099,0.053406
1411,1566066250.702243,1566066250.717127,14.883518,-0.052929
1412,1566066251.702238,1566066251.717077,14.838696,0.005245
1413,1566066252.702200,1566066252.717104,14.904499,0.038147
1414,1566066253.702237,1566066253.717094,14.857769,-0.036716
1415,1566066254.702242,1566066254.717139,14.896870,-0.005722
1416,1566066255.702240,1566066255.717065,14.824629,0.001907
1417,1566066256.702242,1566066256.717141,14.899492,-0.001192
1418,1566066257.702238,1566066257.717078,14.840126,0.003576
1419,1566066258.702250,1566066258.717161,14.911652,-0.011683
1420,1566066259.702237,1566066259.717051,14.814377,0.012875
1421,1566066260.702249,1566066260.717118,14.868975,-0.011683
1422,1566066261.702228,1566066261.717053,14.825106,0.020742
1423,1566066262.702195,1566066262.717132,14.936924,0.032902
1424,1566066263.702241,1566066263.717072,14.831066,-0.046253
1425,1566066264.702246,1566066264.717132,14.886141,-0.005007
1426,1566066265.702240,1566066265.717065,14.824629,0.005960
1427,1566066266.702193,1566066266.717095,14.901876,0.046730
1428,1566066267.702243,1566066267.717075,14.831305,-0.049829
1429,1566066268.702251,1566066268.717132,14.881134,-0.007629
1430,1566066269.702240,1566066269.717044,14.803171,0.010490
1431,1566066270.702260,1566066270.717122,14.861822,-0.020027
1432,1566066271.702235,1566066271.717056,14.820099,0.025034
1433,1566066272.702196,1566066272.717081,14.884710,0.039101
1434,1566066273.702238,1566066273.717054,14.816046,-0.041246
1435,1566066274.702240,1566066274.717132,14.892340,-0.002146
1436,1566066275.702242,1566066275.717066,14.824152,-0.002146
1437,1566066276.702206,1566066276.717116,14.909983,0.036240
1438,1566066277.702240,1566066277.717072,14.832497,-0.034332
1439,1566066278.702195,1566066278.717123,14.927387,0.044823
1440,1566066279.702241,1566066279.717094,14.853001,-0.046015
1441,1566066280.702195,1566066280.717048,14.853239,0.046492
1442,1566066281.702235,1566066281.717046,14.810801,-0.040293
1443,1566066282.702190,1566066282.717042,14.851332,0.044584
1444,1566066283.702239,1566066283.717069,14.830589,-0.048399
1445,1566066284.702240,1566066284.717186,14.945745,-0.001431
1446,1566066285.702244,1566066285.717069,14.825106,-0.003576
1447,1566066286.702193,1566066286.717053,14.860153,0.050783
1448,1566066287.702235,1566066287.717049,14.813900,-0.041962
