S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
976,1566065815.717114,1566065815.734716,17.601490,0.014782
977,1566065816.717036,1566065816.734698,17.661810,0.078440
978,1566065817.717078,1566065817.734727,17.648935,-0.042439
979,1566065818.717093,1566065818.734750,17.657280,-0.014782
980,1566065819.717122,1566065819.734785,17.662764,-0.029325
981,1566065820.717099,1566065820.734736,17.636776,0.023127
982,1566065821.717147,1566065821.734817,17.669916,-0.047684
983,1566065822.717080,1566065822.734689,17.608404,0.066757
984,1566065823.717117,1566065823.734744,17.626762,-0.036716
985,1566065824.717106,1566065824.734713,17.606974,0.010490
986,1566065825.717176,1566065825.734833,17.657042,-0.069380
987,1566065826.717054,1566065826.734666,17.611980,0.121593
988,1566065827.717041,1566065827.734705,17.664194,0.013113
989,1566065828.717091,1566065828.734720,17.629147,-0.049591
990,1566065829.717095,1566065829.734733,17.638206,-0.004530
991,1566065830.717116,1566065830.734756,17.639637,-0.021219
992,1566065831.717099,1566065831.734683,17.583847,0.016928
993,1566065832.717111,1566065832.734723,17.611265,-0.011921
994,1566065833.717124,1566065833.734792,17.668247,-0.012398
995,1566065834.717128,1566065834.734708,17.580032,-0.003815
996,1566065835.717027,1566065835.734663,17.636538,0.100613
997,1566065836.717113,1566065836.734727,17.613888,-0.086308
998,1566065837.717086,1566065837.734720,17.634630,0.027657
999,1566065838.717164,1566065838.734779,17.615318,-0.078201
1000,1566065839.717198,1566065839.734768,17.569780,-0.034332
1001,1566065840.717162,1566065840.734722,17.560005,0.036478
1002,1566065841.717140,1566065841.734801,17.660618,0.021696
1003,1566065842.717115,1566065842.734751,17.635822,0.025034
1004,1566065843.717021,1566065843.734662,17.640114,0.093460
1005,1566065844.717116,1566065844.734741,17.625570,-0.094414
1006,1566065845.717108,1566065845.734757,17.649174,0.008106
1007,1566065846.717009,1566065846.734663,17.654181,0.098944
1008,1566065847.717073,1566065847.734699,17.626047,-0.064373
1009,1566065848.717117,1566065848.734768,17.651081,-0.043392
1010,1566065849.717077,1566065849.734716,17.639160,0.039816
1011,1566065850.717096,1566065850.734732,17.636061,-0.019550
1012,1566065851.717013,1566065851.734634,17.621756,0.083685
1013,1566065852.717208,1566065852.734759,17.551661,-0.195026
1014,1566065853.717133,1566065853.734782,17.648935,0.074625
1015,1566065854.717030,1566065854.734688,17.658472,0.103474
1016,1566065855.717033,1566065855.734699,17.666101,-0.003576
1017,1566065856.717045,1566065856.734683,17.638206,-0.011683
1018,1566065857.717088,1566065857.734696,17.608643,-0.042677
1019,1566065858.717052,1566065858.734748,17.696619,0.035763
1020,1566065859.717119,1566065859.734689,17.569780,-0.067711
1021,1566065860.717072,1566065860.734781,17.708302,0.046968
1022,1566065861.717123,1566065861.734681,17.558336,-0.050545
1023,1566065862.717121,1566065862.734757,17.636061,0.002384
1024,1566065863.717117,1566065863.734751,17.633915,0.003338
1025,1566065864.717019,1566065864.734663,17.643929,0.098705
1026,1566065865.717086,1566065865.734727,17.640829,-0.067234
1027,1566065866.717206,1566065866.734803,17.596960,-0.120401
1028,1566065867.717019,1566065867.734689,17.669439,0.187159
1029,1566065868.717137,1566065868.734776,17.639160,-0.118017
1030,1566065869.717065,1566065869.734703,17.637968,0.072002
1031,1566065870.717089,1566065870.734737,17.648697,-0.023603
1032,1566065871.717103,1566065871.734714,17.611027,-0.014067
1033,1566065872.717113,1566065872.734731,17.617941,-0.010014
1034,1566065873.717052,1566065873.734695,17.642975,0.060558
1035,1566065874.717102,1566065874.734751,17.648935,-0.049353
1036,1566065875.717116,1566065875.734763,17.646790,-0.014782
1037,1566065876.717032,1566065876.734654,17.622471,0.084400
1038,1566065877.717098,1566065877.734726,17.627478,-0.066280
1039,1566065878.717092,1566065878.734743,17.651081,0.006199
1040,1566065879.717107,1566065879.734727,17.620087,-0.015020
1041,1566065880.717119,1566065880.734760,17.640591,-0.011921
1042,1566065881.717167,1566065881.734732,17.564774,-0.048399
1043,1566065882.717117,1566065882.734705,17.587662,0.050306
1044,1566065883.717109,1566065883.734770,17.661095,0.008106
1045,1566065884.717111,1566065884.734780,17.668962,-0.002146
1046,1566065885.717092,1566065885.734713,17.620564,0.019073
1047,1566065886.717109,1566065886.734708,17.598867,-0.016928
1048,1566065887.717107,1566065887.734756,17.648697,0.001669
1049,1566065888.717176,1566065888.734802,17.626047,-0.068426
1050,1566065889.717017,1566065889.734668,17.650366,0.158548
1051,1566065890.717134,1566065890.734748,17.614126,-0.116348
1052,1566065891.717143,1566065891.734783,17.640114,-0.009537
1053,1566065892.717023,1566065892.734676,17.653227,0.120401
1054,1566065893.717204,1566065893.734792,17.588139,-0.181437
1055,1566065894.717069,1566065894.734727,17.658234,0.135183
1056,1566065895.717066,1566065895.734731,17.664909,0.002623
1057,1566065896.717100,1566065896.734726,17.626047,-0.034094
1058,1566065897.717139,1566065897.734759,17.619848,-0.038385
1059,1566065898.717070,1566065898.734720,17.650366,0.068903
1060,1566065899.717039,1566065899.734717,17.678738,0.031233
1061,1566065900.717063,1566065900.734719,17.656326,-0.024319
1062,1566065901.717113,1566065901.734762,17.648458,-0.050545
1063,1566065902.717104,1566065902.734778,17.673731,0.009537
1064,1566065903.717111,1566065903.734725,17.613649,-0.006914
1065,1566065904.717161,1566065904.734775,17.614365,-0.050068
1066,1566065905.717092,1566065905.734736,17.644167,0.069380
1067,1566065906.717158,1566065906.734704,17.545462,-0.066757
1068,1566065907.717100,1566065907.734759,17.658949,0.058413
1069,1566065908.717038,1566065908.734679,17.640591,0.061512
1070,1566065909.717123,1566065909.734768,17.644644,-0.084877
1071,1566065910.717121,1566065910.734683,17.561674,0.002146
1072,1566065911.717121,1566065911.734704,17.583132,-0.000238
1073,1566065912.717024,1566065912.734657,17.632723,0.097275
1074,1566065913.717092,1566065913.734716,17.624378,-0.067472
1075,1566065914.717123,1566065914.734753,17.629862,-0.031710
1076,1566065915.717010,1566065915.734651,17.641068,0.113010
1077,1566065916.717118,1566065916.734739,17.621040,-0.107288
1078,1566065917.717028,1566065917.734661,17.632961,0.089884
1079,1566065918.717020,1566065918.734701,17.681360,0.007629
1080,1566065919.717060,1566065919.734685,17.625332,-0.039577
1081,1566065920.717110,1566065920.734705,17.595053,-0.050783
1082,1566065921.717102,1566065921.734732,17.630577,0.008821
1083,1566065922.717090,1566065922.734720,17.630577,0.011921
1084,1566065923.717124,1566065923.734778,17.653465,-0.034809
1085,1566065924.717108,1566065924.734764,17.655611,0.016451
1086,1566065925.717107,1566065925.734734,17.626524,0.000954
1087,1566065926.717020,1566065926.734669,17.649889,0.087500
1088,1566065927.717056,1566065927.734691,17.635107,-0.036001
1089,1566065928.717161,1566065928.734802,17.640591,-0.105381
1090,1566065929.717205,1566065929.734787,17.582893,-0.043631
1091,1566065930.717132,1566065930.734714,17.581463,0.072479
1092,1566065931.717060,1566065931.734696,17.636061,0.072241
1093,1566065932.717199,1566065932.734768,17.568588,-0.139475
1094,1566065933.717108,1566065933.734764,17.656565,0.091791
1095,1566065934.717091,1566065934.734709,17.618656,0.016928
1096,1566065935.717108,1566065935.734740,17.632008,-0.016928
1097,1566065936.717063,1566065936.734689,17.625332,0.044107
1098,1566065937.717052,1566065937.734703,17.650843,0.010967
1099,1566065938.717119,1566065938.734706,17.586708,-0.066996
1100,1566065939.717085,1566065939.734714,17.629623,0.034809
1101,1566065940.717174,1566065940.734760,17.585278,-0.089645
1102,1566065941.717069,1566065941.734722,17.653465,0.105619
1103,1566065942.717157,1566065942.734733,17.576694,-0.087976
1104,1566065943.717140,1566065943.734720,17.580509,0.016689
1105,1566065944.717252,1566065944.734830,17.577410,-0.112295
1106,1566065945.717199,1566065945.734863,17.663717,0.052929
1107,1566065946.717114,1566065946.734749,17.634869,0.085115
1108,1566065947.717134,1566065947.734825,17.690897,-0.020027
1109,1566065948.717103,1566065948.734718,17.614603,0.030994
1110,1566065949.717088,1566065949.734703,17.614841,0.015259
1111,1566065950.717028,1566065950.734663,17.634630,0.060081
1112,1566065951.717214,1566065951.734774,17.559767,-0.186443
1113,1566065952.717002,1566065952.734637,17.634153,0.211954
1114,1566065953.717058,1566065953.734695,17.637491,-0.055313
1115,1566065954.717034,1566065954.734680,17.646074,0.023842
1116,1566065955.717093,1566065955.734716,17.623901,-0.058651
1117,1566065956.717037,1566065956.734686,17.648697,0.055075
1118,1566065957.717086,1566065957.734736,17.649412,-0.048876
1119,1566065958.717034,1566065958.734655,17.621040,0.052452
1120,1566065959.717224,1566065959.734769,17.545462,-0.189781
1121,1566065960.717036,1566065960.734657,17.621517,0.188112
1122,1566065961.717112,1566065961.734741,17.628908,-0.076294
1123,1566065962.716973,1566065962.734586,17.612457,0.138521
1124,1566065963.717089,1566065963.734651,17.562389,-0.115395
1125,1566065964.717013,1566065964.734643,17.629862,0.075817
1126,1566065965.717051,1566065965.734714,17.663717,-0.037670
1127,1566065966.717066,1566065966.734673,17.606497,-0.015736
1128,1566065967.717112,1566065967.734774,17.661333,-0.046015
1129,1566065968.717029,1566065968.734652,17.622709,0.082970
1130,1566065969.717096,1566065969.734754,17.657757,-0.066996
1131,1566065970.717062,1566065970.734694,17.632008,0.034571
1132,1566065971.717103,1566065971.734714,17.611027,-0.041008
1133,1566065972.717031,1566065972.734662,17.630339,0.071526
1134,1566065973.717058,1566065973.734686,17.627954,-0.026703
1135,1566065974.717034,1566065974.734663,17.629385,0.024080
1136,1566065975.717094,1566065975.734715,17.620802,-0.060081
1137,1566065976.717055,1566065976.734678,17.622471,0.038862
1138,1566065977.717088,1566065977.734752,17.664194,-0.032902
1139,1566065978.717031,1566065978.734661,17.630339,0.057220
1140,1566065979.717108,1566065979.734731,17.622948,-0.077009
1141,1566065980.717091,1566065980.734709,17.618179,0.016689
1142,1566065981.717101,1566065981.734806,17.704487,-0.010014
1143,1566065982.717031,1566065982.734648,17.616272,0.069857
1144,1566065983.717119,1566065983.734746,17.626286,-0.087976
1145,1566065984.716976,1566065984.734638,17.662287,0.143051
1146,1566065985.717128,1566065985.734885,17.756701,-0.151873
1147,1566065986.717048,1566065986.734654,17.605543,0.079870
1148,1566065987.717023,1566065987.734670,17.647028,0.024796
1149,1566065988.717022,1566065988.734648,17.626762,0.001669
1150,1566065989.717096,1566065989.734830,17.734289,-0.074148
1151,1566065990.716984,1566065990.734613,17.628908,0.111580
1152,1566065991.717127,1566065991.734739,17.611265,-0.143051
1153,1566065992.717040,1566065992.734666,17.625332,0.087023
1154,1566065993.717111,1566065993.734758,17.647505,-0.070333
1155,1566065994.717048,1566065994.734665,17.616749,0.062227
1156,1566065995.717127,1566065995.734757,17.629862,-0.078917
1157,1566065996.717057,1566065996.734671,17.613649,0.070095
1158,1566065997.717107,1566065997.734754,17.647266,-0.049353
1159,1566065998.717047,1566065998.734674,17.627001,0.059366
1160,1566065999.717142,1566065999.734792,17.649651,-0.095129
1161,1566066000.717070,1566066000.734703,17.632723,0.072002
1162,1566066001.717109,1566066001.734741,17.632484,-0.038624
1163,1566066002.717027,1566066002.734651,17.624140,0.082254
1164,1566066003.717026,1566066003.734679,17.652988,0.000715
1165,1566066004.717045,1566066004.734666,17.620564,-0.019312
1166,1566066005.717066,1566066005.734713,17.647266,-0.020266
1167,1566066006.717046,1566066006.734674,17.628670,0.019789
1168,1566066007.717131,1566066007.734776,17.644644,-0.085115
1169,1566066008.717053,1566066008.734672,17.618895,0.077486
1170,1566066009.717163,1566066009.734744,17.580748,-0.109673
1171,1566066010.717000,1566066010.734627,17.626762,0.162601
1172,1566066011.717015,1566066011.734639,17.624378,-0.014067
1173,1566066012.716994,1566066012.734619,17.625809,0.020981
1174,1566066013.717520,1566066013.735089,17.568350,-0.526667
1175,1566066014.717039,1566066014.734676,17.637253,0.481129
1176,1566066015.717090,1566066015.734729,17.638206,-0.051260
1177,1566066016.717031,1566066016.734636,17.605066,0.059128
1178,1566066017.717104,1566066017.734765,17.661095,-0.072956
1179,1566066018.717034,1566066018.734672,17.637253,0.069857
1180,1566066019.717080,1566066019.734700,17.620564,-0.045300
1181,1566066020.717021,1566066020.734633,17.611980,0.058651
1182,1566066021.717060,1566066021.734668,17.607927,-0.039101
1183,1566066022.717054,1566066022.734693,17.639399,0.006437
1184,1566066023.717031,1566066023.734644,17.613173,0.023127
1185,1566066024.717048,1566066024.734743,17.694712,-0.017881
1186,1566066025.717051,1566066025.734674,17.623425,-0.002146
1187,1566066026.717126,1566066026.734765,17.638922,-0.075102
1188,1566066027.717036,1566066027.734665,17.628193,0.089169
1189,1566066028.717525,1566066028.735146,17.620564,-0.488997
1190,1566066029.717030,1566066029.734654,17.624617,0.495672
1191,1566066030.717097,1566066030.734719,17.621517,-0.067234
1192,1566066031.717024,1566066031.734627,17.602444,0.072718
1193,1566066032.717113,1566066032.734735,17.621994,-0.089169
1194,1566066033.716995,1566066033.734627,17.632484,0.118732
1195,1566066034.717092,1566066034.734757,17.665863,-0.096798
1196,1566066035.716991,1566066035.734621,17.629385,0.100136
1197,1566066036.717045,1566066036.734674,17.629623,-0.053406
1198,1566066037.716987,1566066037.734617,17.629862,0.057697
1199,1566066038.717017,1566066038.734626,17.609596,-0.029564
1200,1566066039.717030,1566066039.734663,17.633915,-0.012875
1201,1566066040.717207,1566066040.734774,17.567158,-0.177622
1202,1566066041.717047,1566066041.734684,17.637491,0.160217
1203,1566066042.717108,1566066042.734721,17.612457,-0.061274
1204,1566066043.717007,1566066043.734671,17.664433,0.101566
1205,1566066044.717103,1566066044.734711,17.607450,-0.096560
1206,1566066045.717051,1566066045.734663,17.611504,0.051975
1207,1566066046.717219,1566066046.734799,17.580271,-0.167847
1208,1566066047.717045,1566066047.734675,17.630339,0.174284
1209,1566066048.717015,1566066048.734639,17.623901,0.029564
1210,1566066049.717039,1566066049.734688,17.648697,-0.023842
1211,1566066050.717019,1566066050.734685,17.666578,0.020504
1212,1566066051.717031,1566066051.734680,17.649412,-0.011921
1213,1566066052.717058,1566066052.734681,17.622709,-0.027657
1214,1566066053.717040,1566066053.734661,17.620802,0.017881
1215,1566066054.717103,1566066054.734738,17.634392,-0.062943
1216,1566066055.717067,1566066055.734683,17.615557,0.036240
1217,1566066056.717106,1566066056.734750,17.643929,-0.038862
1218,1566066057.716982,1566066057.734621,17.639160,0.123978
1219,1566066058.717107,1566066058.734877,17.770052,-0.124931
1220,1566066059.717060,1566066059.734684,17.623663,0.046968
1221,1566066060.717100,1566066060.734758,17.657757,-0.040531
1222,1566066061.717035,1566066061.734661,17.625332,0.065088
1223,1566066062.717098,1566066062.734744,17.645836,-0.062704
1224,1566066063.717038,1566066063.734677,17.638683,0.059843
1225,1566066064.717045,1566066064.734683,17.637730,-0.006914
1226,1566066065.717049,1566066065.734679,17.629862,-0.004292
1227,1566066066.717093,1566066066.734760,17.666817,-0.043631
1228,1566066067.717036,1566066067.734674,17.637968,0.056505
1229,1566066068.717023,1566066068.734684,17.660379,0.013113
1230,1566066069.717012,1566066069.734645,17.632961,0.011206
1231,1566066070.717132,1566066070.734771,17.638683,-0.119686
1232,1566066071.716995,1566066071.734625,17.630577,0.137329
1233,1566066072.717021,1566066072.734662,17.641544,-0.025988
1234,1566066073.717103,1566066073.734665,17.562866,-0.082016
1235,1566066074.717114,1566066074.734744,17.629147,-0.011921
1236,1566066075.717030,1566066075.734660,17.629385,0.084162
1237,1566066076.717089,1566066076.734716,17.626762,-0.059128
1238,1566066077.717037,1566066077.734658,17.621517,0.052691
1239,1566066078.717067,1566066078.734788,17.720699,-0.030756
1240,1566066079.717035,1566066079.734660,17.625332,0.032425
1241,1566066080.717010,1566066080.734644,17.633915,0.025272
1242,1566066081.717036,1566066081.734685,17.649174,-0.026464
1243,1566066082.717033,1566066082.734663,17.630100,0.002861
1244,1566066083.717027,1566066083.734661,17.633677,0.006437
1245,1566066084.717118,1566066084.734779,17.661333,-0.091076
1246,1566066085.717071,1566066085.734697,17.625332,0.046730
1247,1566066086.717098,1566066086.734731,17.633677,-0.026464
1248,1566066087.717052,1566066087.734662,17.610312,0.046253
1249,1566066088.717087,1566066088.734721,17.633915,-0.035286
1250,1566066089.717042,1566066089.734677,17.634869,0.044584
1251,1566066090.717139,1566066090.734760,17.620325,-0.097275
1252,1566066091.717000,1566066091.734635,17.635345,0.139952
1253,1566066092.717106,1566066092.734731,17.624855,-0.106573
1254,1566066093.717044,1566066093.734671,17.627001,0.062466
1255,1566066094.717105,1566066094.734750,17.644644,-0.061750
1256,1566066095.717022,1566066095.734643,17.620802,0.082970
1257,1566066096.717043,1566066096.734717,17.673969,-0.020981
1258,1566066097.717052,1566066097.734691,17.639160,-0.008583
1259,1566066098.717124,1566066098.734730,17.606258,-0.071764
1260,1566066099.717034,1566066099.734660,17.626047,0.089645
1261,1566066100.717065,1566066100.734671,17.606020,-0.031233
1262,1566066101.717044,1566066101.734663,17.619371,0.021696
1263,1566066102.717092,1566066102.734716,17.624378,-0.047922
1264,1566066103.717041,1566066103.734670,17.629147,0.050306
1265,1566066104.717120,1566066104.734731,17.611265,-0.078917
1266,1566066105.717016,1566066105.734650,17.633438,0.103712
1267,1566066106.717026,1566066106.734702,17.675638,-0.009775
1268,1566066107.716990,1566066107.734622,17.632008,0.036478
1269,1566066108.717135,1566066108.734705,17.570019,-0.144958
1270,1566066109.717037,1566066109.734665,17.627239,0.097275
1271,1566066110.717207,1566066110.734761,17.554283,-0.169516
1272,1566066111.717037,1566066111.734653,17.615795,0.169516
1273,1566066112.717026,1566066112.734686,17.659903,0.011683
1274,1566066113.717031,1566066113.734638,17.607450,-0.005007
1275,1566066114.717024,1566066114.734658,17.634153,0.006914
1276,1566066115.717049,1566066115.734668,17.618418,-0.025272
1277,1566066116.717119,1566066116.734747,17.627716,-0.070333
1278,1566066117.717025,1566066117.734658,17.633915,0.094891
1279,1566066118.717025,1566066118.734664,17.638922,-0.000715
1280,1566066119.717031,1566066119.734666,17.634392,-0.005960
1281,1566066120.717179,1566066120.734793,17.613649,-0.147820
1282,1566066121.717051,1566066121.734599,17.548323,0.128508
1283,1566066122.717185,1566066122.734767,17.582417,-0.133991
1284,1566066123.717042,1566066123.734677,17.634630,0.142336
1285,1566066124.717050,1566066124.734708,17.657757,-0.007868
1286,1566066125.716965,1566066125.734586,17.621040,0.084877
1287,1566066126.717077,1566066126.734685,17.608643,-0.111341
1288,1566066127.717025,1566066127.734668,17.642736,0.051737
1289,1566066128.717089,1566066128.734728,17.638922,-0.063896
1290,1566066129.717039,1566066129.734672,17.632484,0.049591
1291,1566066130.717020,1566066130.734646,17.626047,0.018835
1292,1566066131.717054,1566066131.734671,17.617464,-0.033379
1293,1566066132.717025,1566066132.734648,17.622709,0.028610
1294,1566066133.717085,1566066133.734633,17.547607,-0.060320
1295,1566066134.717083,1566066134.734751,17.667294,0.001907
1296,1566066135.717042,1566066135.734690,17.647982,0.041485
1297,1566066136.717186,1566066136.734747,17.561674,-0.143766
1298,1566066137.717049,1566066137.734698,17.649651,0.137091
1299,1566066138.717115,1566066138.734776,17.661333,-0.066519
1300,1566066139.717048,1566066139.734698,17.650366,0.067234
1301,1566066140.717027,1566066140.734689,17.661810,0.020981
1302,1566066141.717033,1566066141.734666,17.633200,-0.006199
1303,1566066142.717125,1566066142.734791,17.665386,-0.092268
1304,1566066143.717037,1566066143.734672,17.634869,0.088453
1305,1566066144.717143,1566066144.734756,17.612457,-0.106096
1306,1566066145.717060,1566066145.734687,17.626762,0.083208
1307,1566066146.717054,1566066146.734714,17.659903,0.005722
1308,1566066147.717046,1566066147.734675,17.628908,0.007629
1309,1566066148.717116,1566066148.734690,17.574072,-0.069618
1310,1566066149.716980,1566066149.734587,17.606735,0.135899
1311,1566066150.717175,1566066150.734740,17.565250,-0.194788
1312,1566066151.717044,1566066151.734679,17.634869,0.131369
1313,1566066152.717142,1566066152.734756,17.614365,-0.098228
1314,1566066153.717025,1566066153.734642,17.616272,0.116587
1315,1566066154.717134,1566066154.734799,17.664671,-0.108957
1316,1566066155.717043,1566066155.734695,17.651320,0.090837
1317,1566066156.717058,1566066156.734722,17.663479,-0.015020
1318,1566066157.717050,1566066157.734675,17.625093,0.008821
1319,1566066158.717177,1566066158.734730,17.553329,-0.127077
1320,1566066159.717063,1566066159.734683,17.619848,0.113726
1321,1566066160.717044,1566066160.734673,17.628670,0.018597
1322,1566066161.717048,1566066161.734667,17.619371,-0.003338
1323,1566066162.717093,1566066162.734711,17.617702,-0.045538
1324,1566066163.717044,1566066163.734659,17.615080,0.049353
1325,1566066164.717108,1566066164.734721,17.613411,-0.063658
1326,1566066165.717056,1566066165.734676,17.619848,0.051737
1327,1566066166.717138,1566066166.734760,17.621756,-0.082016
1328,1566066167.717054,1566066167.734697,17.642498,0.083685
1329,1566066168.717127,1566066168.734786,17.659664,-0.072479
1330,1566066169.717025,1566066169.734657,17.631769,0.101805
1331,1566066170.717237,1566066170.734805,17.567635,-0.212193
1332,1566066171.717030,1566066171.734687,17.657042,0.207424
1333,1566066172.717187,1566066172.734737,17.549515,-0.157833
1334,1566066173.717053,1566066173.734674,17.620564,0.133991
1335,1566066174.717025,1566066174.734703,17.678499,0.028849
1336,1566066175.719299,1566066175.737324,18.024683,-2.274513
1337,1566066176.717116,1566066176.734729,17.613173,2.183437
1338,1566066177.717039,1566066177.734660,17.621040,0.076532
1339,1566066178.717314,1566066178.734948,17.634630,-0.274420
1340,1566066179.717025,1566066179.734657,17.632008,0.288486
1341,1566066180.717089,1566066180.734765,17.675877,-0.063658
1342,1566066181.717045,1566066181.734652,17.606974,0.043392
1343,1566066182.717082,1566066182.734750,17.668486,-0.036478
1344,1566066183.717052,1566066183.734675,17.623425,0.030279
1345,1566066184.717137,1566066184.734753,17.616510,-0.085115
1346,1566066185.717054,1566066185.734700,17.646313,0.082493
1347,1566066186.717067,1566066186.734743,17.675638,-0.013113
1348,1566066187.717043,1566066187.734670,17.627001,0.023842
1349,1566066188.717115,1566066188.734749,17.633915,-0.071526
1350,1566066189.717043,1566066189.734678,17.635584,0.072241
1351,1566066190.717120,1566066190.734734,17.613888,-0.077486
1352,1566066191.717050,1566066191.734681,17.631054,0.069857
1353,1566066192.717139,1566066192.734756,17.616272,-0.088930
1354,1566066193.717032,1566066193.734672,17.639875,0.106812
1355,1566066194.717144,1566066194.734773,17.629147,-0.111580
1356,1566066195.717035,1566066195.734659,17.624140,0.108957
1357,1566066196.717119,1566066196.734777,17.658234,-0.083923
1358,1566066197.717038,1566066197.734674,17.636061,0.081062
1359,1566066198.717029,1566066198.734684,17.654419,0.008821
1360,1566066199.717047,1566066199.734673,17.626286,-0.017643
1361,1566066200.717115,1566066200.734757,17.642260,-0.067949
1362,1566066201.717037,1566066201.734680,17.643690,0.077963
1363,1566066202.717106,1566066202.734729,17.623186,-0.069380
1364,1566066203.717049,1566066203.734671,17.622471,0.057220
1365,1566066204.717092,1566066204.734785,17.693520,-0.042915
1366,1566066205.717057,1566066205.734687,17.629385,0.034571
1367,1566066206.717117,1566066206.734727,17.610312,-0.059366
1368,1566066207.717042,1566066207.734670,17.628193,0.074625
1369,1566066208.717056,1566066208.734713,17.656803,-0.013828
1370,1566066209.716974,1566066209.734617,17.643452,0.081778
1371,1566066210.717125,1566066210.734756,17.630816,-0.151396
1372,1566066211.717035,1566066211.734663,17.628431,0.090599
1373,1566066212.717070,1566066212.734697,17.627001,-0.034809
1374,1566066213.717044,1566066213.734662,17.618179,0.025988
1375,1566066214.717097,1566066214.734730,17.632484,-0.053406
1376,1566066215.717044,1566066215.734662,17.618179,0.052929
1377,1566066216.717125,1566066216.734747,17.621994,-0.081062
1378,1566066217.717030,1566066217.734652,17.622709,0.095606
1379,1566066218.717118,1566066218.734786,17.667532,-0.088453
1380,1566066219.717036,1566066219.734657,17.621517,0.082254
1381,1566066220.717132,1566066220.734772,17.640114,-0.096321
1382,1566066221.717054,1566066221.734720,17.665386,0.077963
1383,1566066222.717106,1566066222.734752,17.646313,-0.051737
1384,1566066223.716987,1566066223.734618,17.631531,0.118971
1385,1566066224.717128,1566066224.734752,17.624140,-0.141144
1386,1566066225.717134,1566066225.734699,17.565012,-0.006199
1387,1566066226.717116,1566066226.734729,17.612219,0.017881
1388,1566066227.717031,1566066227.734661,17.629862,0.084877
1389,1566066228.717114,1566066228.734745,17.630816,-0.082970
1390,1566066229.717045,1566066229.734668,17.622471,0.069380
1391,1566066230.717022,1566066230.734701,17.678738,0.022650
1392,1566066231.717043,1566066231.734667,17.623901,-0.020266
1393,1566066232.717025,1566066232.734670,17.644644,0.017643
1394,1566066233.717043,1566066233.734664,17.621040,-0.017643
1395,1566066234.717024,1566066234.734717,17.693520,0.018835
1396,1566066235.717039,1566066235.734661,17.621994,-0.015020
1397,1566066236.717016,1566066236.734667,17.651558,0.023127
1398,1566066237.717015,1566066237.734656,17.641783,0.001192
1399,1566066238.717118,1566066238.734812,17.694473,-0.103474
1400,1566066239.717039,1566066239.734655,17.616272,0.079155
1401,1566066240.717110,1566066240.734766,17.656803,-0.070810
1402,1566066241.717036,1566066241.734676,17.640829,0.074148
1403,1566066242.717120,1566066242.734756,17.636299,-0.084639
1404,1566066243.717038,1566066243.734665,17.626762,0.082016
1405,1566066244.717124,1566066244.734693,17.568588,-0.086308
1406,1566066245.717028,1566066245.734659,17.630577,0.096321
1407,1566066246.717117,1566066246.734788,17.671347,-0.088930
1408,1566066247.716986,1566066247.734637,17.651558,0.131130
1409,1566066248.717101,1566066248.734771,17.669678,-0.114918
1410,1566066249.716978,1566066249.734599,17.621040,0.122547
1411,1566066250.717080,1566066250.734707,17.626286,-0.102043
1412,1566066251.717042,1566066251.734674,17.632484,0.038385
1413,1566066252.717071,1566066252.734743,17.672062,-0.028610
1414,1566066253.717060,1566066253.734690,17.629623,0.010252
1415,1566066254.717107,1566066254.734729,17.622471,-0.046492
1416,1566066255.717031,1566066255.734666,17.634869,0.075817
1417,1566066256.717104,1566066256.734761,17.657042,-0.073433
1418,1566066257.717042,1566066257.734664,17.621994,0.062704
1419,1566066258.717129,1566066258.734752,17.622948,-0.087023
1420,1566066259.717017,1566066259.734630,17.613173,0.111818
1421,1566066260.717086,1566066260.734694,17.607927,-0.068665
1422,1566066261.717020,1566066261.734651,17.630577,0.065327
1423,1566066262.717167,1566066262.734718,17.551184,-0.146866
1424,1566066263.717039,1566066263.734669,17.630100,0.128269
1425,1566066264.717098,1566066264.734747,17.649412,-0.059128
1426,1566066265.717031,1566066265.734645,17.614365,0.067234
1427,1566066266.717060,1566066266.734696,17.635345,-0.029564
1428,1566066267.717030,1566066267.734668,17.638922,0.030756
1429,1566066268.717101,1566066268.734730,17.629385,-0.071049
1430,1566066269.717077,1566066269.734673,17.595530,0.023365
1431,1566066270.717088,1566066270.734756,17.668486,-0.010490
1432,1566066271.717021,1566066271.734643,17.621756,0.066757
1433,1566066272.717047,1566066272.734710,17.663240,-0.026226
1434,1566066273.717020,1566066273.734647,17.626762,0.027180
1435,1566066274.717098,1566066274.734735,17.637253,-0.078201
1436,1566066275.717032,1566066275.734680,17.647982,0.066042
1437,1566066276.717080,1566066276.734771,17.690182,-0.048161
1438,1566066277.717036,1566066277.734665,17.629385,0.044584
1439,1566066278.717077,1566066278.734726,17.648935,-0.041246
1440,1566066279.717046,1566066279.734687,17.641306,0.031233
1441,1566066280.717016,1566066280.734649,17.633915,0.030279
1442,1566066281.717013,1566066281.734628,17.615318,0.002384
1443,1566066282.717007,1566066282.734662,17.654896,0.005960
1444,1566066283.717037,1566066283.734659,17.622709,-0.029564
1445,1566066284.717153,1566066284.734790,17.637730,-0.115871
1446,1566066285.717035,1566066285.734669,17.634392,0.118017
1447,1566066286.717016,1566066286.734659,17.642498,0.018120
1448,1566066287.717018,1566066287.734641,17.622948,-0.001192
