Sequencer Count,Start_Time(in sec),End_Time(in sec),Execution Time(in msec),Jitter(in msec)
5159,1566078790.207720,1566078790.207786,0.066280,-0.099998
5160,1566078790.307775,1566078790.307836,0.060081,-0.100056
5161,1566078790.407778,1566078790.407837,0.058889,-0.100003
5162,1566078790.507774,1566078790.507827,0.053167,-0.099996
5163,1566078790.607774,1566078790.607828,0.053644,-0.100001
5164,1566078790.707771,1566078790.707826,0.054598,-0.099997
5165,1566078790.807769,1566078790.807830,0.061035,-0.099998
5166,1566078790.907781,1566078790.907839,0.057936,-0.100012
5167,1566078791.007720,1566078791.007789,0.068665,-0.099940
5168,1566078791.107718,1566078791.107795,0.077486,-0.099998
5169,1566078791.207714,1566078791.207785,0.071287,-0.099996
5170,1566078791.307716,1566078791.307790,0.074387,-0.100002
5171,1566078791.407726,1566078791.407800,0.074148,-0.100010
5172,1566078791.507716,1566078791.507797,0.080824,-0.099990
5173,1566078791.607719,1566078791.607793,0.073910,-0.100003
5174,1566078791.707719,1566078791.707792,0.072241,-0.100000
5175,1566078791.807715,1566078791.807786,0.071764,-0.099995
5176,1566078791.907719,1566078791.907788,0.068426,-0.100004
5177,1566078792.007720,1566078792.007794,0.073671,-0.100001
5178,1566078792.107716,1566078792.107792,0.075817,-0.099995
5179,1566078792.207714,1566078792.207784,0.069857,-0.099998
5180,1566078792.307714,1566078792.307785,0.070572,-0.100000
5181,1566078792.407717,1566078792.407784,0.067472,-0.100002
5182,1566078792.507719,1566078792.507800,0.080585,-0.100003
5183,1566078792.607723,1566078792.607802,0.078440,-0.100004
5184,1566078792.707716,1566078792.707790,0.074387,-0.099992
5185,1566078792.807731,1566078792.807806,0.074863,-0.100016
5186,1566078792.907712,1566078792.907788,0.075817,-0.099981
5187,1566078793.007712,1566078793.007783,0.070810,-0.100000
5188,1566078793.107714,1566078793.107785,0.070095,-0.100002
5189,1566078793.207716,1566078793.207784,0.068903,-0.100001
5190,1566078793.307713,1566078793.307782,0.069857,-0.099997
5191,1566078793.407714,1566078793.407786,0.072479,-0.100001
5192,1566078793.507718,1566078793.507786,0.067472,-0.100004
5193,1566078793.607718,1566078793.607792,0.074625,-0.099999
5194,1566078793.707719,1566078793.707805,0.086069,-0.100002
5195,1566078793.807715,1566078793.807791,0.075102,-0.099996
5196,1566078793.907718,1566078793.907796,0.077963,-0.100003
5197,1566078794.007714,1566078794.007784,0.070333,-0.099995
5198,1566078794.107718,1566078794.107788,0.070095,-0.100004
5199,1566078794.207713,1566078794.207785,0.071526,-0.099996
5200,1566078794.307714,1566078794.307784,0.070333,-0.100000
5201,1566078794.407716,1566078794.407794,0.077963,-0.100002
5202,1566078794.507712,1566078794.507784,0.071287,-0.099997
5203,1566078794.607714,1566078794.607785,0.071764,-0.100001
5204,1566078794.707715,1566078794.707785,0.069857,-0.100001
5205,1566078794.807717,1566078794.807801,0.083685,-0.100002
5206,1566078794.907716,1566078794.907783,0.066519,-0.099999
5207,1566078795.007722,1566078795.007799,0.077009,-0.100006
5208,1566078795.107715,1566078795.107801,0.085592,-0.099993
5209,1566078795.207713,1566078795.207787,0.074148,-0.099998
5210,1566078795.307717,1566078795.307785,0.068188,-0.100004
5211,1566078795.407718,1566078795.407793,0.074863,-0.100001
5212,1566078795.507717,1566078795.507788,0.071287,-0.099999
5213,1566078795.607722,1566078795.607794,0.072479,-0.100005
5214,1566078795.707714,1566078795.707785,0.071526,-0.099992
5215,1566078795.807714,1566078795.807780,0.066280,-0.100000
5216,1566078795.907719,1566078795.907791,0.072002,-0.100005
5217,1566078796.007715,1566078796.007792,0.077963,-0.099996
5218,1566078796.107713,1566078796.107787,0.073195,-0.099999
5219,1566078796.207721,1566078796.207801,0.079393,-0.100008
5220,1566078796.307716,1566078796.307790,0.073195,-0.099995
5221,1566078796.407711,1566078796.407780,0.068665,-0.099995
5222,1566078796.507713,1566078796.507784,0.071526,-0.100002
5223,1566078796.607715,1566078796.607800,0.085592,-0.100002
5224,1566078796.707725,1566078796.707802,0.077009,-0.100010
5225,1566078796.807719,1566078796.807790,0.071049,-0.099994
5226,1566078796.907714,1566078796.907789,0.075102,-0.099995
5227,1566078797.007726,1566078797.007799,0.072956,-0.100012
5228,1566078797.107713,1566078797.107786,0.073671,-0.099986
5229,1566078797.207714,1566078797.207785,0.071526,-0.100001
5230,1566078797.307716,1566078797.307790,0.073910,-0.100002
5231,1566078797.407713,1566078797.407785,0.072479,-0.099997
5232,1566078797.507714,1566078797.507784,0.070333,-0.100001
5233,1566078797.607713,1566078797.607783,0.069857,-0.100000
5234,1566078797.707714,1566078797.707784,0.070333,-0.100000
5235,1566078797.807793,1566078797.807879,0.085831,-0.100079
5236,1566078797.907714,1566078797.907783,0.068903,-0.099921
5237,1566078798.007714,1566078798.007785,0.071287,-0.099999
5238,1566078798.107715,1566078798.107792,0.076532,-0.100002
5239,1566078798.207714,1566078798.207793,0.079155,-0.099999
5240,1566078798.307717,1566078798.307790,0.073195,-0.100003
5241,1566078798.407714,1566078798.407785,0.071287,-0.099997
5242,1566078798.507711,1566078798.507781,0.070333,-0.099997
5243,1566078798.607721,1566078798.607796,0.074625,-0.100011
5244,1566078798.707722,1566078798.707798,0.076056,-0.100001
5245,1566078798.807714,1566078798.807778,0.064135,-0.099991
5246,1566078798.907711,1566078798.907781,0.069857,-0.099997
5247,1566078799.007719,1566078799.007793,0.074148,-0.100008
5248,1566078799.107717,1566078799.107792,0.075579,-0.099998
5249,1566078799.207720,1566078799.207796,0.076771,-0.100003
5250,1566078799.307714,1566078799.307792,0.078678,-0.099994
5251,1566078799.407715,1566078799.407786,0.071287,-0.100002
5252,1566078799.507713,1566078799.507784,0.071049,-0.099998
5253,1566078799.607721,1566078799.607800,0.079632,-0.100008
5254,1566078799.707717,1566078799.707786,0.068903,-0.099997
5255,1566078799.807714,1566078799.807789,0.074863,-0.099997
5256,1566078799.907717,1566078799.907785,0.068665,-0.100003
5257,1566078800.007712,1566078800.007782,0.070095,-0.099995
5258,1566078800.107712,1566078800.107780,0.067711,-0.100000
5259,1566078800.207712,1566078800.207781,0.069141,-0.100000
5260,1566078800.307713,1566078800.307783,0.069618,-0.100001
5261,1566078800.407714,1566078800.407784,0.069857,-0.100001
5262,1566078800.507716,1566078800.507786,0.069857,-0.100002
5263,1566078800.607713,1566078800.607783,0.070095,-0.099998
5264,1566078800.707718,1566078800.707785,0.067472,-0.100005
5265,1566078800.807712,1566078800.807788,0.075340,-0.099994
5266,1566078800.907711,1566078800.907784,0.072718,-0.099999
5267,1566078801.007714,1566078801.007793,0.079155,-0.100002
5268,1566078801.107709,1566078801.107774,0.064611,-0.099995
5269,1566078801.207716,1566078801.207785,0.069857,-0.100007
5270,1566078801.307716,1566078801.307781,0.065565,-0.100000
5271,1566078801.407712,1566078801.407785,0.073433,-0.099996
5272,1566078801.507711,1566078801.507782,0.070095,-0.100000
5273,1566078801.607725,1566078801.607812,0.086784,-0.100014
5274,1566078801.707716,1566078801.707794,0.078201,-0.099990
5275,1566078801.807716,1566078801.807786,0.069618,-0.100000
5276,1566078801.907765,1566078801.907837,0.071764,-0.100049
5277,1566078802.007714,1566078802.007786,0.072241,-0.099948
5278,1566078802.107715,1566078802.107785,0.070572,-0.100001
5279,1566078802.207717,1566078802.207785,0.068426,-0.100002
5280,1566078802.307714,1566078802.307785,0.070572,-0.099997
5281,1566078802.407714,1566078802.407793,0.078678,-0.100000
5282,1566078802.507711,1566078802.507773,0.062227,-0.099997
5283,1566078802.607713,1566078802.607781,0.067711,-0.100002
5284,1566078802.707712,1566078802.707784,0.072002,-0.099998
5285,1566078802.807710,1566078802.807776,0.065804,-0.099998
5286,1566078802.907714,1566078802.907789,0.074387,-0.100004
5287,1566078803.007716,1566078803.007782,0.066519,-0.100002
5288,1566078803.107711,1566078803.107779,0.068188,-0.099995
5289,1566078803.207713,1566078803.207786,0.072956,-0.100002
5290,1566078803.307713,1566078803.307779,0.066280,-0.100000
5291,1566078803.407714,1566078803.407782,0.067949,-0.100001
5292,1566078803.507714,1566078803.507791,0.076532,-0.100001
5293,1566078803.607712,1566078803.607786,0.074387,-0.099998
5294,1566078803.707778,1566078803.707863,0.085354,-0.100066
5295,1566078803.807714,1566078803.807791,0.077248,-0.099937
5296,1566078803.907715,1566078803.907786,0.071287,-0.100000
5297,1566078804.007714,1566078804.007781,0.067711,-0.099999
5298,1566078804.107714,1566078804.107779,0.065088,-0.100001
5299,1566078804.207711,1566078804.207783,0.071049,-0.099997
5300,1566078804.307714,1566078804.307781,0.067234,-0.100003
5301,1566078804.407715,1566078804.407786,0.071049,-0.100001
5302,1566078804.507714,1566078804.507795,0.081539,-0.099999
5303,1566078804.607713,1566078804.607789,0.076056,-0.099999
5304,1566078804.707720,1566078804.707797,0.077248,-0.100007
5305,1566078804.807713,1566078804.807781,0.067711,-0.099993
5306,1566078804.907718,1566078804.907787,0.068903,-0.100005
5307,1566078805.007714,1566078805.007787,0.073195,-0.099996
5308,1566078805.107711,1566078805.107780,0.069380,-0.099997
5309,1566078805.207717,1566078805.207788,0.070333,-0.100006
5310,1566078805.307717,1566078805.307793,0.076294,-0.100000
5311,1566078805.407712,1566078805.407785,0.072479,-0.099995
5312,1566078805.507714,1566078805.507781,0.067472,-0.100002
5313,1566078805.607715,1566078805.607794,0.078917,-0.100001
5314,1566078805.707713,1566078805.707798,0.084162,-0.099998
5315,1566078805.807718,1566078805.807798,0.079870,-0.100005
5316,1566078805.907714,1566078805.907782,0.067949,-0.099996
5317,1566078806.007714,1566078806.007782,0.067472,-0.100000
5318,1566078806.107715,1566078806.107781,0.065565,-0.100001
5319,1566078806.207713,1566078806.207782,0.068426,-0.099998
5320,1566078806.307712,1566078806.307786,0.074625,-0.099999
5321,1566078806.407714,1566078806.407780,0.066280,-0.100002
5322,1566078806.507714,1566078806.507785,0.071526,-0.100000
5323,1566078806.607713,1566078806.607785,0.072002,-0.099999
5324,1566078806.707715,1566078806.707785,0.069857,-0.100002
5325,1566078806.807719,1566078806.807791,0.071764,-0.100004
5326,1566078806.907713,1566078806.907782,0.069141,-0.099994
5327,1566078807.007715,1566078807.007797,0.081778,-0.100002
5328,1566078807.107714,1566078807.107786,0.071764,-0.099999
5329,1566078807.207716,1566078807.207788,0.072002,-0.100002
5330,1566078807.307714,1566078807.307789,0.074863,-0.099998
5331,1566078807.407731,1566078807.407810,0.079155,-0.100017
5332,1566078807.507714,1566078807.507788,0.074625,-0.099983
5333,1566078807.607721,1566078807.607794,0.073195,-0.100007
5334,1566078807.707717,1566078807.707807,0.089407,-0.099996
5335,1566078807.807714,1566078807.807784,0.069857,-0.099997
5336,1566078807.907717,1566078807.907794,0.076532,-0.100003
5337,1566078808.007713,1566078808.007791,0.077963,-0.099996
5338,1566078808.107713,1566078808.107786,0.072956,-0.099999
5339,1566078808.207718,1566078808.207785,0.066757,-0.100005
5340,1566078808.307712,1566078808.307786,0.073671,-0.099994
5341,1566078808.407714,1566078808.407785,0.071049,-0.100003
5342,1566078808.507714,1566078808.507781,0.066996,-0.100000
5343,1566078808.607712,1566078808.607783,0.071526,-0.099998
5344,1566078808.707716,1566078808.707791,0.074863,-0.100004
5345,1566078808.807714,1566078808.807785,0.071526,-0.099998
5346,1566078808.907714,1566078808.907793,0.078678,-0.100000
5347,1566078809.007735,1566078809.007809,0.073671,-0.100021
5348,1566078809.107711,1566078809.107780,0.068665,-0.099976
5349,1566078809.207716,1566078809.207788,0.072002,-0.100005
5350,1566078809.307723,1566078809.307795,0.072241,-0.100006
5351,1566078809.407713,1566078809.407785,0.072479,-0.099990
5352,1566078809.507719,1566078809.507797,0.078201,-0.100006
5353,1566078809.607723,1566078809.607804,0.081062,-0.100004
5354,1566078809.707711,1566078809.707780,0.069141,-0.099988
5355,1566078809.807713,1566078809.807783,0.069380,-0.100002
5356,1566078809.907716,1566078809.907789,0.072956,-0.100003
5357,1566078810.007712,1566078810.007786,0.073195,-0.099996
5358,1566078810.107714,1566078810.107785,0.070572,-0.100002
5359,1566078810.207715,1566078810.207785,0.069857,-0.100001
5360,1566078810.307716,1566078810.307792,0.075579,-0.100001
5361,1566078810.407718,1566078810.407797,0.078917,-0.100002
5362,1566078810.507713,1566078810.507784,0.071287,-0.099995
5363,1566078810.607714,1566078810.607788,0.074148,-0.100001
5364,1566078810.707718,1566078810.707789,0.070810,-0.100004
5365,1566078810.807711,1566078810.807783,0.071526,-0.099993
5366,1566078810.907713,1566078810.907788,0.074863,-0.100002
5367,1566078811.007764,1566078811.007884,0.119925,-0.100051
5368,1566078811.107715,1566078811.107784,0.068665,-0.099951
5369,1566078811.207717,1566078811.207796,0.078678,-0.100002
5370,1566078811.307712,1566078811.307782,0.069857,-0.099995
5371,1566078811.407716,1566078811.407783,0.066996,-0.100003
5372,1566078811.507712,1566078811.507784,0.072241,-0.099996
5373,1566078811.607717,1566078811.607787,0.069618,-0.100005
5374,1566078811.707712,1566078811.707785,0.073433,-0.099995
5375,1566078811.807711,1566078811.807777,0.066042,-0.099999
5376,1566078811.907713,1566078811.907783,0.070572,-0.100002
5377,1566078812.007716,1566078812.007793,0.077248,-0.100003
5378,1566078812.107718,1566078812.107790,0.071049,-0.100003
5379,1566078812.207715,1566078812.207788,0.072718,-0.099997
5380,1566078812.307713,1566078812.307795,0.082016,-0.099998
5381,1566078812.407717,1566078812.407786,0.069380,-0.100004
5382,1566078812.507723,1566078812.507798,0.074863,-0.100006
5383,1566078812.607712,1566078812.607785,0.072479,-0.099989
5384,1566078812.707712,1566078812.707781,0.069380,-0.100000
5385,1566078812.807722,1566078812.807791,0.068903,-0.100010
5386,1566078812.907719,1566078812.907790,0.070810,-0.099997
5387,1566078813.007719,1566078813.007788,0.068665,-0.100000
5388,1566078813.107715,1566078813.107777,0.061750,-0.099996
5389,1566078813.207722,1566078813.207791,0.069141,-0.100006
5390,1566078813.307708,1566078813.307769,0.061274,-0.099986
5391,1566078813.407770,1566078813.407833,0.062704,-0.100062
5392,1566078813.507718,1566078813.507786,0.067949,-0.099948
5393,1566078813.607766,1566078813.607831,0.065327,-0.100048
5394,1566078813.707772,1566078813.707835,0.062943,-0.100006
5395,1566078813.807775,1566078813.807839,0.063896,-0.100003
5396,1566078813.907775,1566078813.907839,0.063419,-0.100001
5397,1566078814.007720,1566078814.007790,0.070095,-0.099945
5398,1566078814.107774,1566078814.107852,0.077724,-0.100054
5399,1566078814.207719,1566078814.207790,0.070810,-0.099945
5400,1566078814.307720,1566078814.307789,0.068188,-0.100002
5401,1566078814.407775,1566078814.407842,0.066996,-0.100055
5402,1566078814.507720,1566078814.507790,0.070810,-0.099944
5403,1566078814.607773,1566078814.607836,0.063419,-0.100053
5404,1566078814.707715,1566078814.707783,0.067949,-0.099942
5405,1566078814.807717,1566078814.807789,0.072002,-0.100002
5406,1566078814.907715,1566078814.907787,0.071764,-0.099998
5407,1566078815.007715,1566078815.007783,0.068903,-0.099999
5408,1566078815.107714,1566078815.107794,0.079870,-0.100000
5409,1566078815.207716,1566078815.207786,0.069141,-0.100002
5410,1566078815.307711,1566078815.307780,0.069141,-0.099994
5411,1566078815.407717,1566078815.407790,0.073195,-0.100006
5412,1566078815.507718,1566078815.507786,0.067234,-0.100002
5413,1566078815.607717,1566078815.607801,0.083923,-0.099998
5414,1566078815.707720,1566078815.707800,0.080109,-0.100003
5415,1566078815.807717,1566078815.807790,0.072956,-0.099996
5416,1566078815.907717,1566078815.907782,0.065088,-0.100000
5417,1566078816.007725,1566078816.007802,0.077009,-0.100008
5418,1566078816.107721,1566078816.107796,0.075817,-0.099996
5419,1566078816.207714,1566078816.207793,0.078917,-0.099994
5420,1566078816.307751,1566078816.307826,0.075102,-0.100037
5421,1566078816.407716,1566078816.407788,0.072241,-0.099965
5422,1566078816.507717,1566078816.507794,0.077009,-0.100002
5423,1566078816.607712,1566078816.607786,0.073671,-0.099995
5424,1566078816.707716,1566078816.707786,0.069857,-0.100004
5425,1566078816.807715,1566078816.807791,0.076532,-0.099999
5426,1566078816.907714,1566078816.907788,0.074387,-0.099999
5427,1566078817.007711,1566078817.007779,0.067711,-0.099997
5428,1566078817.107717,1566078817.107785,0.068426,-0.100006
5429,1566078817.207723,1566078817.207797,0.074148,-0.100006
5430,1566078817.307723,1566078817.307805,0.082731,-0.099999
5431,1566078817.407717,1566078817.407788,0.070095,-0.099995
5432,1566078817.507716,1566078817.507793,0.077009,-0.099998
5433,1566078817.607712,1566078817.607781,0.069618,-0.099996
5434,1566078817.707733,1566078817.707843,0.110388,-0.100021
5435,1566078817.807717,1566078817.807790,0.072479,-0.099984
5436,1566078817.907717,1566078817.907784,0.066280,-0.100000
5437,1566078818.007712,1566078818.007782,0.069857,-0.099994
5438,1566078818.107717,1566078818.107791,0.073910,-0.100005
5439,1566078818.207715,1566078818.207786,0.070572,-0.099998
5440,1566078818.307711,1566078818.307780,0.069380,-0.099996
5441,1566078818.407717,1566078818.407796,0.079870,-0.100006
5442,1566078818.507713,1566078818.507785,0.071526,-0.099997
5443,1566078818.607715,1566078818.607789,0.073910,-0.100002
5444,1566078818.707718,1566078818.707797,0.078201,-0.100004
5445,1566078818.807712,1566078818.807786,0.073195,-0.099994
5446,1566078818.907718,1566078818.907797,0.078917,-0.100006
5447,1566078819.007714,1566078819.007785,0.071049,-0.099995
5448,1566078819.107719,1566078819.107795,0.075579,-0.100006
5449,1566078819.207711,1566078819.207780,0.068903,-0.099992
5450,1566078819.307717,1566078819.307796,0.078678,-0.100006
5451,1566078819.407713,1566078819.407782,0.069380,-0.099996
5452,1566078819.507715,1566078819.507791,0.076056,-0.100002
5453,1566078819.607714,1566078819.607788,0.074387,-0.099999
5454,1566078819.707711,1566078819.707783,0.071287,-0.099997
5455,1566078819.807720,1566078819.807793,0.073433,-0.100009
5456,1566078819.907715,1566078819.907780,0.065804,-0.099995
5457,1566078820.007715,1566078820.007782,0.067234,-0.100000
5458,1566078820.107718,1566078820.107793,0.075340,-0.100003
5459,1566078820.207721,1566078820.207799,0.077486,-0.100003
5460,1566078820.307717,1566078820.307795,0.077724,-0.099996
5461,1566078820.407718,1566078820.407801,0.082731,-0.100001
5462,1566078820.507714,1566078820.507792,0.077963,-0.099996
5463,1566078820.607714,1566078820.607781,0.066996,-0.100000
5464,1566078820.707712,1566078820.707786,0.073433,-0.099998
5465,1566078820.807714,1566078820.807793,0.079155,-0.100002
5466,1566078820.907717,1566078820.907791,0.074387,-0.100003
5467,1566078821.007715,1566078821.007793,0.077963,-0.099998
5468,1566078821.107716,1566078821.107792,0.075579,-0.100002
5469,1566078821.207715,1566078821.207787,0.072241,-0.099998
5470,1566078821.307716,1566078821.307792,0.076532,-0.100001
5471,1566078821.407717,1566078821.407796,0.078440,-0.100002
5472,1566078821.507720,1566078821.507795,0.074148,-0.100003
5473,1566078821.607713,1566078821.607784,0.070810,-0.099993
5474,1566078821.707726,1566078821.707796,0.069857,-0.100013
5475,1566078821.807722,1566078821.807802,0.080347,-0.099996
5476,1566078821.907722,1566078821.907804,0.081778,-0.100000
5477,1566078822.007718,1566078822.007796,0.077963,-0.099996
5478,1566078822.107715,1566078822.107788,0.072956,-0.099997
5479,1566078822.207716,1566078822.207785,0.068665,-0.100002
5480,1566078822.307714,1566078822.307786,0.072241,-0.099997
5481,1566078822.407715,1566078822.407787,0.072002,-0.100001
5482,1566078822.507713,1566078822.507781,0.067949,-0.099998
5483,1566078822.607722,1566078822.607810,0.088453,-0.100008
5484,1566078822.707713,1566078822.707785,0.071526,-0.099991
5485,1566078822.807715,1566078822.807789,0.074387,-0.100002
5486,1566078822.907714,1566078822.907788,0.073671,-0.099999
5487,1566078823.007715,1566078823.007783,0.067949,-0.100001
5488,1566078823.107719,1566078823.107795,0.075817,-0.100003
5489,1566078823.207716,1566078823.207792,0.076056,-0.099997
5490,1566078823.307714,1566078823.307789,0.075340,-0.099998
5491,1566078823.407713,1566078823.407785,0.072002,-0.099999
5492,1566078823.507714,1566078823.507788,0.074148,-0.100001
5493,1566078823.607713,1566078823.607786,0.072479,-0.099999
5494,1566078823.707711,1566078823.707779,0.068426,-0.099998
5495,1566078823.807715,1566078823.807792,0.076771,-0.100004
5496,1566078823.907718,1566078823.907809,0.090837,-0.100003
5497,1566078824.007719,1566078824.007789,0.070572,-0.100001
5498,1566078824.107714,1566078824.107784,0.069141,-0.099996
5499,1566078824.207711,1566078824.207785,0.074148,-0.099997
5500,1566078824.307721,1566078824.307806,0.085115,-0.100010
5501,1566078824.407719,1566078824.407794,0.074387,-0.099998
5502,1566078824.507716,1566078824.507792,0.076056,-0.099997
5503,1566078824.607719,1566078824.607789,0.069857,-0.100003
5504,1566078824.707713,1566078824.707783,0.070333,-0.099994
5505,1566078824.807715,1566078824.807787,0.071764,-0.100003
5506,1566078824.907712,1566078824.907779,0.066519,-0.099997
5507,1566078825.007720,1566078825.007793,0.072479,-0.100008
5508,1566078825.107722,1566078825.107793,0.070810,-0.100002
5509,1566078825.207715,1566078825.207783,0.068665,-0.099993
5510,1566078825.307713,1566078825.307781,0.068903,-0.099998
5511,1566078825.407718,1566078825.407795,0.076771,-0.100006
5512,1566078825.507718,1566078825.507793,0.075102,-0.100000
5513,1566078825.607718,1566078825.607793,0.075102,-0.099999
5514,1566078825.707715,1566078825.707800,0.084877,-0.099997
5515,1566078825.807719,1566078825.807786,0.067234,-0.100004
5516,1566078825.907717,1566078825.907785,0.067711,-0.099998
5517,1566078826.007714,1566078826.007789,0.074625,-0.099997
5518,1566078826.107712,1566078826.107792,0.080109,-0.099998
5519,1566078826.207712,1566078826.207780,0.067711,-0.100000
5520,1566078826.307774,1566078826.307850,0.076294,-0.100061
5521,1566078826.407714,1566078826.407783,0.068665,-0.099940
5522,1566078826.507713,1566078826.507784,0.071287,-0.099999
5523,1566078826.607716,1566078826.607786,0.069857,-0.100003
5524,1566078826.707719,1566078826.707795,0.076532,-0.100002
5525,1566078826.807711,1566078826.807783,0.071287,-0.099993
5526,1566078826.907716,1566078826.907783,0.066519,-0.100005
5527,1566078827.007713,1566078827.007783,0.069857,-0.099997
5528,1566078827.107718,1566078827.107790,0.072002,-0.100006
5529,1566078827.207717,1566078827.207785,0.067472,-0.099999
5530,1566078827.307712,1566078827.307781,0.068665,-0.099995
5531,1566078827.407720,1566078827.407794,0.073910,-0.100008
5532,1566078827.507713,1566078827.507786,0.072956,-0.099993
5533,1566078827.607716,1566078827.607788,0.071764,-0.100003
5534,1566078827.707713,1566078827.707785,0.072002,-0.099997
5535,1566078827.807712,1566078827.807789,0.077009,-0.099999
5536,1566078827.907713,1566078827.907789,0.076532,-0.100001
5537,1566078828.007715,1566078828.007788,0.072479,-0.100003
5538,1566078828.107719,1566078828.107800,0.081539,-0.100003
5539,1566078828.207713,1566078828.207790,0.077486,-0.099994
5540,1566078828.307716,1566078828.307783,0.066757,-0.100003
5541,1566078828.407719,1566078828.407794,0.075102,-0.100003
5542,1566078828.507716,1566078828.507785,0.068665,-0.099997
5543,1566078828.607717,1566078828.607801,0.084162,-0.100001
5544,1566078828.707719,1566078828.707792,0.072718,-0.100002
5545,1566078828.807712,1566078828.807778,0.065565,-0.099993
5546,1566078828.907712,1566078828.907783,0.071526,-0.099999
5547,1566078829.007722,1566078829.007807,0.085115,-0.100010
5548,1566078829.107719,1566078829.107789,0.070095,-0.099997
5549,1566078829.207722,1566078829.207808,0.085592,-0.100003
5550,1566078829.307717,1566078829.307787,0.069857,-0.099995
5551,1566078829.407713,1566078829.407781,0.068426,-0.099996
5552,1566078829.507712,1566078829.507788,0.075817,-0.099999
5553,1566078829.607719,1566078829.607783,0.063896,-0.100008
5554,1566078829.707714,1566078829.707782,0.068665,-0.099994
5555,1566078829.807719,1566078829.807808,0.089169,-0.100006
5556,1566078829.907723,1566078829.907801,0.077724,-0.100004
5557,1566078830.007712,1566078830.007777,0.064373,-0.099989
5558,1566078830.107716,1566078830.107779,0.063181,-0.100003
5559,1566078830.207725,1566078830.207795,0.069857,-0.100009
5560,1566078830.307712,1566078830.307786,0.074863,-0.099987
5561,1566078830.407713,1566078830.407784,0.071287,-0.100001
5562,1566078830.507719,1566078830.507803,0.084877,-0.100006
5563,1566078830.607713,1566078830.607780,0.066757,-0.099995
5564,1566078830.707753,1566078830.707828,0.074387,-0.100040
5565,1566078830.807715,1566078830.807785,0.069857,-0.099962
5566,1566078830.907714,1566078830.907778,0.063896,-0.099998
5567,1566078831.007717,1566078831.007788,0.071049,-0.100004
5568,1566078831.107716,1566078831.107783,0.066996,-0.099998
5569,1566078831.207714,1566078831.207790,0.076532,-0.099998
5570,1566078831.307717,1566078831.307797,0.079870,-0.100003
5571,1566078831.407718,1566078831.407791,0.073195,-0.100001
5572,1566078831.507718,1566078831.507788,0.070095,-0.100000
5573,1566078831.607721,1566078831.607791,0.069857,-0.100003
5574,1566078831.707718,1566078831.707795,0.077248,-0.099997
5575,1566078831.807711,1566078831.807781,0.069857,-0.099993
5576,1566078831.907718,1566078831.907805,0.086784,-0.100007
5577,1566078832.007710,1566078832.007780,0.069857,-0.099992
5578,1566078832.107719,1566078832.107792,0.072718,-0.100008
5579,1566078832.207712,1566078832.207785,0.072479,-0.099993
5580,1566078832.307715,1566078832.307786,0.071764,-0.100003
5581,1566078832.407717,1566078832.407785,0.067711,-0.100003
5582,1566078832.507711,1566078832.507778,0.066519,-0.099994
5583,1566078832.607737,1566078832.607821,0.083923,-0.100026
5584,1566078832.707714,1566078832.707776,0.062704,-0.099977
5585,1566078832.807711,1566078832.807779,0.068188,-0.099997
5586,1566078832.907716,1566078832.907785,0.069380,-0.100005
5587,1566078833.007718,1566078833.007789,0.071287,-0.100002
5588,1566078833.107714,1566078833.107784,0.069857,-0.099996
5589,1566078833.207714,1566078833.207778,0.063181,-0.100001
5590,1566078833.307717,1566078833.307791,0.073671,-0.100003
5591,1566078833.407714,1566078833.407787,0.072956,-0.099997
5592,1566078833.507711,1566078833.507780,0.068903,-0.099998
5593,1566078833.607714,1566078833.607788,0.073671,-0.100003
5594,1566078833.707712,1566078833.707784,0.072002,-0.099998
5595,1566078833.807715,1566078833.807790,0.074863,-0.100003
5596,1566078833.907719,1566078833.907794,0.074625,-0.100003
5597,1566078834.007714,1566078834.007781,0.067234,-0.099995
5598,1566078834.107714,1566078834.107790,0.075817,-0.100000
5599,1566078834.207720,1566078834.207794,0.073671,-0.100006
5600,1566078834.307717,1566078834.307801,0.083685,-0.099997
5601,1566078834.407715,1566078834.407784,0.068903,-0.099998
5602,1566078834.507714,1566078834.507779,0.065327,-0.099999
5603,1566078834.607712,1566078834.607781,0.069141,-0.099998
5604,1566078834.707716,1566078834.707783,0.067711,-0.100004
5605,1566078834.807716,1566078834.807787,0.070810,-0.100001
5606,1566078834.907726,1566078834.907814,0.088692,-0.100009
5607,1566078835.007715,1566078835.007792,0.077009,-0.099989
5608,1566078835.107714,1566078835.107790,0.075579,-0.099999
5609,1566078835.207711,1566078835.207780,0.069380,-0.099996
5610,1566078835.307721,1566078835.307788,0.067234,-0.100010
5611,1566078835.407716,1566078835.407786,0.070810,-0.099995
5612,1566078835.507711,1566078835.507782,0.070095,-0.099996
5613,1566078835.607717,1566078835.607801,0.084400,-0.100006
5614,1566078835.707713,1566078835.707779,0.065565,-0.099996
5615,1566078835.807719,1566078835.807785,0.065804,-0.100006
5616,1566078835.907715,1566078835.907781,0.066757,-0.099996
5617,1566078836.007713,1566078836.007783,0.070333,-0.099998
5618,1566078836.107712,1566078836.107775,0.063181,-0.099999
5619,1566078836.207720,1566078836.207788,0.067949,-0.100008
5620,1566078836.307772,1566078836.307841,0.068665,-0.100052
5621,1566078836.407721,1566078836.407795,0.074148,-0.099949
5622,1566078836.507719,1566078836.507789,0.070572,-0.099998
5623,1566078836.607716,1566078836.607778,0.061989,-0.099997
