S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
4317,1566078706.007833,1566078706.022745,14.912367,-0.100001
4318,1566078706.107832,1566078706.122749,14.916182,-0.100000
4319,1566078706.207822,1566078706.222764,14.941454,-0.099990
4320,1566078706.307839,1566078706.322734,14.895678,-0.100016
4321,1566078706.407837,1566078706.422776,14.938831,-0.099999
4322,1566078706.507831,1566078706.522689,14.857769,-0.099994
4323,1566078706.607838,1566078706.622741,14.902830,-0.100007
4324,1566078706.707830,1566078706.722775,14.945030,-0.099992
4325,1566078706.807821,1566078706.822744,14.923096,-0.099992
4326,1566078706.907837,1566078706.922704,14.867306,-0.100016
4327,1566078707.007831,1566078707.022667,14.835835,-0.099994
4328,1566078707.107846,1566078707.122785,14.939070,-0.100015
4329,1566078707.207837,1566078707.222837,14.999628,-0.099991
4330,1566078707.307843,1566078707.322718,14.875174,-0.100006
4331,1566078707.407833,1566078707.422808,14.975548,-0.099990
4332,1566078707.507831,1566078707.522699,14.867544,-0.099998
4333,1566078707.607831,1566078707.622702,14.870882,-0.100000
4334,1566078707.707833,1566078707.722746,14.912605,-0.100002
4335,1566078707.807835,1566078707.822848,15.013218,-0.100002
4336,1566078707.907827,1566078707.922766,14.939785,-0.099992
4337,1566078708.007839,1566078708.022781,14.941692,-0.100013
4338,1566078708.107835,1566078708.122703,14.867544,-0.099996
4339,1566078708.207855,1566078708.222786,14.931202,-0.100020
4340,1566078708.307827,1566078708.322820,14.992476,-0.099972
4341,1566078708.407822,1566078708.422664,14.842510,-0.099994
4342,1566078708.507828,1566078708.522653,14.824390,-0.100007
4343,1566078708.607829,1566078708.622806,14.976501,-0.100001
4344,1566078708.707825,1566078708.722731,14.905930,-0.099996
4345,1566078708.807838,1566078708.822746,14.908075,-0.100013
4346,1566078708.907828,1566078708.922678,14.850140,-0.099990
4347,1566078709.007873,1566078709.022651,14.778137,-0.100046
4348,1566078709.107829,1566078709.122597,14.768362,-0.099955
4349,1566078709.207809,1566078709.222613,14.803410,-0.099981
4350,1566078709.307822,1566078709.322670,14.848232,-0.100012
4351,1566078709.407832,1566078709.422621,14.789820,-0.100010
4352,1566078709.507873,1566078709.522652,14.778614,-0.100042
4353,1566078709.607878,1566078709.622670,14.792681,-0.100004
4354,1566078709.707880,1566078709.722665,14.784813,-0.100002
4355,1566078709.807864,1566078709.822649,14.785290,-0.099984
4356,1566078709.907826,1566078709.922603,14.776945,-0.099962
4357,1566078710.007873,1566078710.022655,14.782190,-0.100046
4358,1566078710.107875,1566078710.122649,14.774561,-0.100002
4359,1566078710.207882,1566078710.222657,14.775276,-0.100008
4360,1566078710.307831,1566078710.322752,14.921904,-0.099948
4361,1566078710.407853,1566078710.422736,14.883041,-0.100023
4362,1566078710.507828,1566078710.522716,14.888287,-0.099974
4363,1566078710.607829,1566078710.622716,14.887094,-0.100001
4364,1566078710.707832,1566078710.722744,14.912367,-0.100003
4365,1566078710.807829,1566078710.822714,14.884472,-0.099997
4366,1566078710.907841,1566078710.922857,15.015841,-0.100012
4367,1566078711.007830,1566078711.022718,14.887571,-0.099989
4368,1566078711.107823,1566078711.122727,14.904022,-0.099993
4369,1566078711.207829,1566078711.222776,14.946461,-0.100006
4370,1566078711.307830,1566078711.322836,15.006542,-0.100000
4371,1566078711.407835,1566078711.422721,14.886141,-0.100005
4372,1566078711.507843,1566078711.522764,14.921188,-0.100008
4373,1566078711.607847,1566078711.622815,14.968634,-0.100004
4374,1566078711.707843,1566078711.722787,14.944077,-0.099997
4375,1566078711.807845,1566078711.822850,15.004635,-0.100002
4376,1566078711.907830,1566078711.922791,14.961243,-0.099984
4377,1566078712.007834,1566078712.022713,14.878511,-0.100005
4378,1566078712.107849,1566078712.122826,14.976501,-0.100015
4379,1566078712.207836,1566078712.222735,14.898777,-0.099987
4380,1566078712.307829,1566078712.322762,14.933109,-0.099993
4381,1566078712.407839,1566078712.422695,14.856577,-0.100010
4382,1566078712.507822,1566078712.522717,14.894724,-0.099983
4383,1566078712.607832,1566078712.622712,14.879942,-0.100011
4384,1566078712.707838,1566078712.722748,14.909744,-0.100005
4385,1566078712.807825,1566078712.822739,14.914513,-0.099987
4386,1566078712.907832,1566078712.922745,14.913082,-0.100008
4387,1566078713.007841,1566078713.022717,14.876366,-0.100009
4388,1566078713.107825,1566078713.122706,14.881134,-0.099983
4389,1566078713.207853,1566078713.222780,14.926672,-0.100029
4390,1566078713.307851,1566078713.322773,14.921904,-0.099998
4391,1566078713.407825,1566078713.422747,14.921665,-0.099974
4392,1566078713.507842,1566078713.522731,14.889240,-0.100016
4393,1566078713.607825,1566078713.622681,14.856815,-0.099983
4394,1566078713.707831,1566078713.722768,14.936924,-0.100007
4395,1566078713.807833,1566078713.822714,14.880419,-0.100002
4396,1566078713.907844,1566078713.922765,14.921427,-0.100010
4397,1566078714.007829,1566078714.022765,14.936686,-0.099985
4398,1566078714.107818,1566078714.122666,14.847994,-0.099990
4399,1566078714.207825,1566078714.222715,14.889479,-0.100007
4400,1566078714.307827,1566078714.322737,14.910221,-0.100002
4401,1566078714.407839,1566078714.422744,14.904261,-0.100012
4402,1566078714.507831,1566078714.522790,14.959335,-0.099991
4403,1566078714.607891,1566078714.622844,14.952183,-0.100061
4404,1566078714.707823,1566078714.722715,14.892578,-0.099931
4405,1566078714.807833,1566078714.822712,14.879227,-0.100010
4406,1566078714.907834,1566078714.922654,14.820337,-0.100001
4407,1566078715.007863,1566078715.022891,15.027761,-0.100029
4408,1566078715.107824,1566078715.122714,14.890432,-0.099961
4409,1566078715.207835,1566078715.222765,14.929771,-0.100011
4410,1566078715.307827,1566078715.322754,14.926672,-0.099992
4411,1566078715.407817,1566078715.422686,14.868498,-0.099990
4412,1566078715.507840,1566078715.522821,14.980793,-0.100023
4413,1566078715.607831,1566078715.622778,14.946938,-0.099991
4414,1566078715.707838,1566078715.722748,14.910460,-0.100007
4415,1566078715.807821,1566078715.822732,14.911175,-0.099983
4416,1566078715.907834,1566078715.922760,14.925957,-0.100013
4417,1566078716.007833,1566078716.022709,14.875412,-0.099999
4418,1566078716.107836,1566078716.122765,14.929056,-0.100002
4419,1566078716.207842,1566078716.222801,14.959335,-0.100006
4420,1566078716.307823,1566078716.322737,14.913321,-0.099981
4421,1566078716.407839,1566078716.422768,14.928579,-0.100016
4422,1566078716.507828,1566078716.522802,14.974117,-0.099989
4423,1566078716.607824,1566078716.622813,14.989376,-0.099996
4424,1566078716.707836,1566078716.722735,14.898777,-0.100012
4425,1566078716.807826,1566078716.822810,14.984369,-0.099990
4426,1566078716.907829,1566078716.922803,14.973640,-0.100003
4427,1566078717.007839,1566078717.022932,15.093327,-0.100009
4428,1566078717.107830,1566078717.122785,14.955282,-0.099991
4429,1566078717.207822,1566078717.222813,14.991522,-0.099992
4430,1566078717.307848,1566078717.322746,14.897823,-0.100027
4431,1566078717.407844,1566078717.422740,14.895916,-0.099996
4432,1566078717.507843,1566078717.522824,14.981270,-0.099998
4433,1566078717.607833,1566078717.622725,14.892340,-0.099990
4434,1566078717.707824,1566078717.722774,14.950514,-0.099991
4435,1566078717.807843,1566078717.822766,14.922380,-0.100019
4436,1566078717.907840,1566078717.922721,14.880896,-0.099997
4437,1566078718.007841,1566078718.022758,14.916420,-0.100001
4438,1566078718.107856,1566078718.122726,14.869928,-0.100015
4439,1566078718.207839,1566078718.222719,14.880180,-0.099983
4440,1566078718.307841,1566078718.322711,14.870167,-0.100002
4441,1566078718.407862,1566078718.422800,14.937401,-0.100022
4442,1566078718.507835,1566078718.522759,14.923811,-0.099973
4443,1566078718.607844,1566078718.622769,14.925241,-0.100009
4444,1566078718.707839,1566078718.722723,14.883995,-0.099996
4445,1566078718.807843,1566078718.822736,14.892340,-0.100004
4446,1566078718.907841,1566078718.922736,14.895201,-0.099998
4447,1566078719.007829,1566078719.022753,14.924049,-0.099988
4448,1566078719.107854,1566078719.122776,14.922380,-0.100025
4449,1566078719.207834,1566078719.222714,14.879465,-0.099980
4450,1566078719.307835,1566078719.322718,14.883280,-0.100001
4451,1566078719.407866,1566078719.422640,14.773846,-0.100031
4452,1566078719.507828,1566078719.522664,14.835596,-0.099962
4453,1566078719.607876,1566078719.622658,14.781713,-0.100048
4454,1566078719.707871,1566078719.722651,14.779568,-0.099995
4455,1566078719.807833,1566078719.822717,14.884233,-0.099961
4456,1566078719.907829,1566078719.922735,14.906406,-0.099996
4457,1566078720.007831,1566078720.022735,14.903545,-0.100003
4458,1566078720.107831,1566078720.122799,14.968395,-0.099999
4459,1566078720.207838,1566078720.222782,14.944077,-0.100008
4460,1566078720.307841,1566078720.322691,14.850140,-0.100002
4461,1566078720.407838,1566078720.422778,14.939308,-0.099998
4462,1566078720.507834,1566078720.522736,14.902353,-0.099995
4463,1566078720.607840,1566078720.622725,14.884949,-0.100006
4464,1566078720.707844,1566078720.722731,14.886856,-0.100005
4465,1566078720.807825,1566078720.822721,14.896870,-0.099980
4466,1566078720.907838,1566078720.922745,14.906168,-0.100014
4467,1566078721.007837,1566078721.022777,14.939785,-0.099998
4468,1566078721.107838,1566078721.122721,14.883518,-0.100001
4469,1566078721.207832,1566078721.222729,14.897108,-0.099994
4470,1566078721.307838,1566078721.322806,14.967680,-0.100006
4471,1566078721.407831,1566078721.422719,14.887333,-0.099993
4472,1566078721.507832,1566078721.522811,14.978886,-0.100001
4473,1566078721.607830,1566078721.622772,14.941692,-0.099998
4474,1566078721.707847,1566078721.722730,14.882803,-0.100017
4475,1566078721.807829,1566078721.822789,14.960289,-0.099982
4476,1566078721.907835,1566078721.922791,14.956236,-0.100006
4477,1566078722.007825,1566078722.022735,14.909267,-0.099991
4478,1566078722.107827,1566078722.122718,14.891386,-0.100001
4479,1566078722.207837,1566078722.222775,14.938116,-0.100010
4480,1566078722.307838,1566078722.322728,14.890432,-0.100001
4481,1566078722.407824,1566078722.422690,14.866590,-0.099986
4482,1566078722.507847,1566078722.522747,14.899969,-0.100023
4483,1566078722.607824,1566078722.622726,14.902115,-0.099977
4484,1566078722.707829,1566078722.722786,14.957190,-0.100005
4485,1566078722.807826,1566078722.822707,14.881372,-0.099997
4486,1566078722.907831,1566078722.922739,14.907598,-0.100006
4487,1566078723.007825,1566078723.022678,14.853001,-0.099994
4488,1566078723.107834,1566078723.122766,14.931917,-0.100009
4489,1566078723.207832,1566078723.222707,14.875412,-0.099998
4490,1566078723.307831,1566078723.322764,14.933348,-0.099999
4491,1566078723.407825,1566078723.422715,14.890432,-0.099994
4492,1566078723.507827,1566078723.522755,14.927864,-0.100002
4493,1566078723.607827,1566078723.622751,14.924526,-0.100000
4494,1566078723.707849,1566078723.722768,14.918804,-0.100022
4495,1566078723.807837,1566078723.822765,14.928341,-0.099988
4496,1566078723.907851,1566078723.922824,14.973402,-0.100014
4497,1566078724.007834,1566078724.022759,14.924288,-0.099984
4498,1566078724.107832,1566078724.122779,14.947653,-0.099997
4499,1566078724.207843,1566078724.222773,14.929533,-0.100012
4500,1566078724.307827,1566078724.322763,14.936209,-0.099984
4501,1566078724.407833,1566078724.422716,14.883041,-0.100006
4502,1566078724.507829,1566078724.522666,14.836550,-0.099996
4503,1566078724.607842,1566078724.622741,14.898539,-0.100013
4504,1566078724.707829,1566078724.722760,14.931917,-0.099987
4505,1566078724.807845,1566078724.822754,14.909506,-0.100016
4506,1566078724.907829,1566078724.922734,14.905453,-0.099984
4507,1566078725.007825,1566078725.022749,14.924526,-0.099996
4508,1566078725.107838,1566078725.122823,14.985561,-0.100013
4509,1566078725.207822,1566078725.222801,14.979362,-0.099984
4510,1566078725.307826,1566078725.322742,14.916420,-0.100003
4511,1566078725.407835,1566078725.422691,14.856339,-0.100009
4512,1566078725.507834,1566078725.522764,14.929533,-0.100000
4513,1566078725.607829,1566078725.622754,14.925480,-0.099995
4514,1566078725.707843,1566078725.722759,14.916182,-0.100014
4515,1566078725.807824,1566078725.822722,14.897346,-0.099981
4516,1566078725.907829,1566078725.922682,14.853239,-0.100005
4517,1566078726.007830,1566078726.022748,14.918566,-0.100001
4518,1566078726.107838,1566078726.122776,14.937878,-0.100008
4519,1566078726.207847,1566078726.222726,14.878988,-0.100009
4520,1566078726.307824,1566078726.322743,14.918804,-0.099977
4521,1566078726.407832,1566078726.422730,14.898300,-0.100008
4522,1566078726.507835,1566078726.522751,14.916182,-0.100003
4523,1566078726.607836,1566078726.622799,14.962673,-0.100002
4524,1566078726.707829,1566078726.722708,14.879704,-0.099992
4525,1566078726.807843,1566078726.822885,15.041590,-0.100015
4526,1566078726.907823,1566078726.922749,14.925480,-0.099980
4527,1566078727.007837,1566078727.022788,14.950991,-0.100014
4528,1566078727.107827,1566078727.122700,14.872551,-0.099990
4529,1566078727.207834,1566078727.222789,14.954329,-0.100007
4530,1566078727.307837,1566078727.322831,14.994144,-0.100003
4531,1566078727.407826,1566078727.422768,14.941692,-0.099989
4532,1566078727.507825,1566078727.522703,14.877558,-0.099999
4533,1566078727.607832,1566078727.622756,14.923811,-0.100007
4534,1566078727.707834,1566078727.722770,14.936686,-0.100001
4535,1566078727.807844,1566078727.822812,14.967680,-0.100010
4536,1566078727.907830,1566078727.922728,14.898539,-0.099986
4537,1566078728.007876,1566078728.022810,14.933825,-0.100047
4538,1566078728.107847,1566078728.122723,14.875650,-0.099971
4539,1566078728.207836,1566078728.222792,14.956236,-0.099989
4540,1566078728.307855,1566078728.322763,14.908552,-0.100019
4541,1566078728.407831,1566078728.422791,14.959812,-0.099977
4542,1566078728.507828,1566078728.522785,14.957190,-0.099997
4543,1566078728.607828,1566078728.622783,14.954329,-0.100001
4544,1566078728.707826,1566078728.722718,14.891624,-0.099998
4545,1566078728.807827,1566078728.822695,14.867306,-0.100001
4546,1566078728.907829,1566078728.922804,14.975071,-0.100001
4547,1566078729.007831,1566078729.022736,14.905453,-0.100002
4548,1566078729.107822,1566078729.122775,14.952898,-0.099992
4549,1566078729.207836,1566078729.222740,14.904261,-0.100013
4550,1566078729.307836,1566078729.322788,14.952421,-0.100000
4551,1566078729.407839,1566078729.422789,14.950514,-0.100003
4552,1566078729.507834,1566078729.522690,14.855385,-0.099996
4553,1566078729.607838,1566078729.622782,14.943838,-0.100004
4554,1566078729.707836,1566078729.722792,14.956474,-0.099997
4555,1566078729.807839,1566078729.822754,14.914751,-0.100003
4556,1566078729.907843,1566078729.922767,14.924765,-0.100003
4557,1566078730.007828,1566078730.022681,14.853239,-0.099985
4558,1566078730.107855,1566078730.122856,15.001059,-0.100028
4559,1566078730.207834,1566078730.222753,14.918566,-0.099979
4560,1566078730.307832,1566078730.322701,14.868736,-0.099998
4561,1566078730.407838,1566078730.422701,14.862537,-0.100006
4562,1566078730.507851,1566078730.522858,15.007496,-0.100012
4563,1566078730.607831,1566078730.622726,14.894724,-0.099980
4564,1566078730.707826,1566078730.722718,14.892101,-0.099995
4565,1566078730.807827,1566078730.822726,14.899015,-0.100001
4566,1566078730.907833,1566078730.922712,14.879227,-0.100005
4567,1566078731.007836,1566078731.022818,14.981508,-0.100003
4568,1566078731.107836,1566078731.122772,14.935732,-0.100000
4569,1566078731.207833,1566078731.222729,14.895678,-0.099997
4570,1566078731.307827,1566078731.322730,14.902830,-0.099994
4571,1566078731.407834,1566078731.422761,14.927864,-0.100007
4572,1566078731.507848,1566078731.522799,14.951229,-0.100014
4573,1566078731.607839,1566078731.622737,14.898062,-0.099991
4574,1566078731.707839,1566078731.722799,14.960051,-0.100000
4575,1566078731.807825,1566078731.822699,14.873981,-0.099986
4576,1566078731.907836,1566078731.922787,14.950991,-0.100011
4577,1566078732.007906,1566078732.022855,14.948606,-0.100070
4578,1566078732.107818,1566078732.122611,14.793158,-0.099912
4579,1566078732.207841,1566078732.222702,14.860392,-0.100023
4580,1566078732.307917,1566078732.322885,14.968157,-0.100075
4581,1566078732.407830,1566078732.422761,14.930964,-0.099914
4582,1566078732.507828,1566078732.522799,14.970541,-0.099998
4583,1566078732.607844,1566078732.622770,14.925241,-0.100016
4584,1566078732.707835,1566078732.722722,14.886379,-0.099991
4585,1566078732.807840,1566078732.822770,14.930248,-0.100004
4586,1566078732.907831,1566078732.922742,14.910698,-0.099992
4587,1566078733.007859,1566078733.022811,14.951706,-0.100028
4588,1566078733.107823,1566078733.122751,14.928341,-0.099963
4589,1566078733.207828,1566078733.222700,14.871836,-0.100005
4590,1566078733.307845,1566078733.322788,14.943600,-0.100017
4591,1566078733.407833,1566078733.422762,14.929056,-0.099988
4592,1566078733.507841,1566078733.522745,14.904261,-0.100008
4593,1566078733.607842,1566078733.622823,14.981031,-0.100001
4594,1566078733.707831,1566078733.722714,14.882565,-0.099989
4595,1566078733.807825,1566078733.822697,14.872551,-0.099994
4596,1566078733.907837,1566078733.922749,14.911890,-0.100012
4597,1566078734.007857,1566078734.022849,14.991760,-0.100020
4598,1566078734.107842,1566078734.122727,14.884472,-0.099985
4599,1566078734.207826,1566078734.222736,14.910460,-0.099983
4600,1566078734.307830,1566078734.322739,14.909267,-0.100004
4601,1566078734.407820,1566078734.422623,14.802933,-0.099990
4602,1566078734.507833,1566078734.522685,14.851809,-0.100013
4603,1566078734.607836,1566078734.622709,14.872789,-0.100003
4604,1566078734.707839,1566078734.722736,14.897585,-0.100003
4605,1566078734.807836,1566078734.822690,14.854193,-0.099997
4606,1566078734.907828,1566078734.922620,14.791965,-0.099992
4607,1566078735.007841,1566078735.022729,14.888048,-0.100013
4608,1566078735.107834,1566078735.122676,14.841557,-0.099993
4609,1566078735.207835,1566078735.222680,14.844894,-0.100001
4610,1566078735.307822,1566078735.322693,14.871597,-0.099987
4611,1566078735.407887,1566078735.422754,14.867067,-0.100066
4612,1566078735.507845,1566078735.522710,14.864922,-0.099958
4613,1566078735.607829,1566078735.622699,14.870405,-0.099984
4614,1566078735.707839,1566078735.722730,14.891386,-0.100010
4615,1566078735.807833,1566078735.822714,14.880657,-0.099994
4616,1566078735.907830,1566078735.922673,14.843225,-0.099997
4617,1566078736.007818,1566078736.022704,14.885664,-0.099988
4618,1566078736.107828,1566078736.122715,14.887810,-0.100010
4619,1566078736.207829,1566078736.222732,14.902353,-0.100002
4620,1566078736.307834,1566078736.322815,14.981031,-0.100005
4621,1566078736.407826,1566078736.422673,14.846325,-0.099992
4622,1566078736.507816,1566078736.522670,14.854431,-0.099989
4623,1566078736.607844,1566078736.622707,14.863014,-0.100028
4624,1566078736.707856,1566078736.722776,14.919996,-0.100013
4625,1566078736.807826,1566078736.822735,14.909029,-0.099970
4626,1566078736.907834,1566078736.922726,14.891624,-0.100008
4627,1566078737.007831,1566078737.022725,14.894247,-0.099997
4628,1566078737.107839,1566078737.122755,14.915943,-0.100008
4629,1566078737.207844,1566078737.222795,14.951229,-0.100005
4630,1566078737.307839,1566078737.322773,14.934301,-0.099995
4631,1566078737.407840,1566078737.422721,14.881134,-0.100002
4632,1566078737.507850,1566078737.522846,14.995575,-0.100010
4633,1566078737.607822,1566078737.622727,14.904976,-0.099972
4634,1566078737.707840,1566078737.722712,14.871597,-0.100018
4635,1566078737.807840,1566078737.822744,14.903784,-0.100000
4636,1566078737.907839,1566078737.922772,14.933586,-0.099999
4637,1566078738.007834,1566078738.022726,14.891863,-0.099995
4638,1566078738.107834,1566078738.122759,14.925718,-0.100000
4639,1566078738.207829,1566078738.222698,14.869690,-0.099995
4640,1566078738.307842,1566078738.322696,14.854908,-0.100013
4641,1566078738.407845,1566078738.422776,14.931679,-0.100003
4642,1566078738.507830,1566078738.522793,14.962673,-0.099986
4643,1566078738.607835,1566078738.622746,14.911413,-0.100004
4644,1566078738.707825,1566078738.722718,14.893055,-0.099990
4645,1566078738.807836,1566078738.822731,14.894962,-0.100011
4646,1566078738.907839,1566078738.922765,14.926195,-0.100003
4647,1566078739.007821,1566078739.022732,14.911413,-0.099982
4648,1566078739.107846,1566078739.122738,14.892578,-0.100025
4649,1566078739.207833,1566078739.222727,14.893532,-0.099988
4650,1566078739.307850,1566078739.322789,14.938831,-0.100017
4651,1566078739.407830,1566078739.422789,14.959335,-0.099980
4652,1566078739.507831,1566078739.522752,14.921188,-0.100001
4653,1566078739.607844,1566078739.622796,14.951468,-0.100014
4654,1566078739.707835,1566078739.722778,14.942884,-0.099991
4655,1566078739.807831,1566078739.822693,14.861822,-0.099996
4656,1566078739.907832,1566078739.922761,14.928579,-0.100001
4657,1566078740.007841,1566078740.022735,14.893293,-0.100009
4658,1566078740.107821,1566078740.122736,14.915466,-0.099979
4659,1566078740.207839,1566078740.222770,14.930487,-0.100019
4660,1566078740.307823,1566078740.322762,14.938831,-0.099984
4661,1566078740.407843,1566078740.422725,14.881611,-0.100020
4662,1566078740.507837,1566078740.522757,14.919758,-0.099994
4663,1566078740.607833,1566078740.622741,14.907598,-0.099996
4664,1566078740.707845,1566078740.722749,14.904499,-0.100012
4665,1566078740.807831,1566078740.822715,14.884710,-0.099986
4666,1566078740.907827,1566078740.922729,14.902830,-0.099996
4667,1566078741.007855,1566078741.022845,14.989614,-0.100029
4668,1566078741.107829,1566078741.122669,14.839172,-0.099974
4669,1566078741.207828,1566078741.222762,14.934063,-0.099998
4670,1566078741.307825,1566078741.322673,14.847994,-0.099998
4671,1566078741.407827,1566078741.422824,14.997005,-0.100002
4672,1566078741.507859,1566078741.522786,14.927149,-0.100031
4673,1566078741.607844,1566078741.622841,14.996529,-0.099986
4674,1566078741.707833,1566078741.722746,14.913082,-0.099988
4675,1566078741.807832,1566078741.822796,14.963865,-0.099999
4676,1566078741.907836,1566078741.922746,14.909506,-0.100004
4677,1566078742.007833,1566078742.022712,14.878511,-0.099997
4678,1566078742.107877,1566078742.122874,14.997005,-0.100043
4679,1566078742.207834,1566078742.222722,14.887333,-0.099958
4680,1566078742.307827,1566078742.322738,14.911175,-0.099993
4681,1566078742.407836,1566078742.422799,14.962196,-0.100009
4682,1566078742.507823,1566078742.522713,14.889717,-0.099987
4683,1566078742.607845,1566078742.622808,14.963627,-0.100021
4684,1566078742.707825,1566078742.722741,14.915466,-0.099981
4685,1566078742.807823,1566078742.822723,14.899492,-0.099998
4686,1566078742.907837,1566078742.922693,14.855623,-0.100014
4687,1566078743.007836,1566078743.022732,14.896631,-0.099998
4688,1566078743.107840,1566078743.122759,14.918566,-0.100004
4689,1566078743.207816,1566078743.222767,14.950991,-0.099976
4690,1566078743.307839,1566078743.322771,14.932156,-0.100023
4691,1566078743.407838,1566078743.422695,14.856815,-0.099999
4692,1566078743.507827,1566078743.522739,14.911890,-0.099989
4693,1566078743.607840,1566078743.622687,14.846802,-0.100013
4694,1566078743.707840,1566078743.722805,14.964104,-0.100001
4695,1566078743.807818,1566078743.822714,14.895439,-0.099978
4696,1566078743.907837,1566078743.922800,14.963627,-0.100019
4697,1566078744.007841,1566078744.022791,14.949560,-0.100004
4698,1566078744.107824,1566078744.122708,14.884233,-0.099983
4699,1566078744.207832,1566078744.222788,14.955997,-0.100008
4700,1566078744.307852,1566078744.322916,15.064240,-0.100020
4701,1566078744.407835,1566078744.422714,14.878511,-0.099984
4702,1566078744.507835,1566078744.522762,14.926672,-0.100000
4703,1566078744.607840,1566078744.622735,14.894485,-0.100005
4704,1566078744.707878,1566078744.722819,14.941692,-0.100038
4705,1566078744.807820,1566078744.822633,14.812946,-0.099942
4706,1566078744.907846,1566078744.922827,14.980793,-0.100026
4707,1566078745.007847,1566078745.022761,14.913559,-0.100001
4708,1566078745.107826,1566078745.122698,14.872074,-0.099979
4709,1566078745.207841,1566078745.222739,14.898062,-0.100015
4710,1566078745.307836,1566078745.322762,14.926195,-0.099995
4711,1566078745.407826,1566078745.422736,14.909267,-0.099991
4712,1566078745.507827,1566078745.522713,14.885902,-0.100001
4713,1566078745.607841,1566078745.622776,14.934540,-0.100014
4714,1566078745.707855,1566078745.722832,14.976978,-0.100013
4715,1566078745.807825,1566078745.822728,14.903069,-0.099970
4716,1566078745.907825,1566078745.922728,14.903307,-0.099999
4717,1566078746.007826,1566078746.022683,14.857054,-0.100002
4718,1566078746.107837,1566078746.122734,14.896870,-0.100011
4719,1566078746.207839,1566078746.222862,15.022755,-0.100001
4720,1566078746.307837,1566078746.322792,14.954090,-0.099999
4721,1566078746.407859,1566078746.422764,14.904499,-0.100022
4722,1566078746.507830,1566078746.522738,14.907598,-0.099971
4723,1566078746.607831,1566078746.622768,14.936924,-0.100001
4724,1566078746.707847,1566078746.722888,15.040159,-0.100016
4725,1566078746.807821,1566078746.822602,14.780760,-0.099973
4726,1566078746.907840,1566078746.922704,14.864445,-0.100019
4727,1566078747.007846,1566078747.022791,14.945507,-0.100006
4728,1566078747.107836,1566078747.122780,14.944553,-0.099990
4729,1566078747.207848,1566078747.222716,14.868498,-0.100012
4730,1566078747.307837,1566078747.322820,14.983416,-0.099989
4731,1566078747.407829,1566078747.422741,14.912844,-0.099992
4732,1566078747.507831,1566078747.522796,14.964581,-0.100003
4733,1566078747.607834,1566078747.622689,14.855385,-0.100003
4734,1566078747.707839,1566078747.722796,14.956713,-0.100005
4735,1566078747.807832,1566078747.822725,14.893293,-0.099992
4736,1566078747.907824,1566078747.922765,14.941216,-0.099992
4737,1566078748.007837,1566078748.022754,14.917374,-0.100013
4738,1566078748.107831,1566078748.122734,14.903307,-0.099994
4739,1566078748.207835,1566078748.222704,14.868975,-0.100004
4740,1566078748.307823,1566078748.322679,14.855862,-0.099988
4741,1566078748.407829,1566078748.422761,14.932632,-0.100005
4742,1566078748.507838,1566078748.522741,14.902115,-0.100010
4743,1566078748.607833,1566078748.622766,14.932632,-0.099995
4744,1566078748.707837,1566078748.722769,14.932394,-0.100003
4745,1566078748.807834,1566078748.822778,14.944315,-0.099997
4746,1566078748.907826,1566078748.922733,14.907360,-0.099992
4747,1566078749.007826,1566078749.022743,14.917850,-0.100000
4748,1566078749.107839,1566078749.122682,14.842987,-0.100013
4749,1566078749.207831,1566078749.222751,14.920235,-0.099992
4750,1566078749.307832,1566078749.322801,14.968157,-0.100002
4751,1566078749.407849,1566078749.422798,14.948845,-0.100017
4752,1566078749.507836,1566078749.522819,14.983177,-0.099987
4753,1566078749.607836,1566078749.622858,15.021324,-0.100000
4754,1566078749.707826,1566078749.722739,14.913082,-0.099990
4755,1566078749.807840,1566078749.822907,15.067101,-0.100014
4756,1566078749.907834,1566078749.922848,15.013695,-0.099994
4757,1566078750.007845,1566078750.022715,14.869928,-0.100011
4758,1566078750.107826,1566078750.122703,14.876604,-0.099981
4759,1566078750.207841,1566078750.222825,14.983416,-0.100015
4760,1566078750.307821,1566078750.322695,14.874458,-0.099979
4761,1566078750.407845,1566078750.422773,14.927626,-0.100025
4762,1566078750.507840,1566078750.522723,14.882803,-0.099995
4763,1566078750.607849,1566078750.622757,14.908791,-0.100008
4764,1566078750.707844,1566078750.722757,14.913321,-0.099995
4765,1566078750.807849,1566078750.822791,14.942408,-0.100005
4766,1566078750.907834,1566078750.922739,14.904737,-0.099985
4767,1566078751.007841,1566078751.022721,14.880419,-0.100007
4768,1566078751.107837,1566078751.122724,14.886141,-0.099997
4769,1566078751.207885,1566078751.222856,14.971018,-0.100048
4770,1566078751.307829,1566078751.322789,14.960051,-0.099943
4771,1566078751.407823,1566078751.422699,14.875412,-0.099995
4772,1566078751.507833,1566078751.522776,14.942884,-0.100009
4773,1566078751.607829,1566078751.622791,14.961958,-0.099996
4774,1566078751.707856,1566078751.722887,15.031576,-0.100027
4775,1566078751.807822,1566078751.822740,14.917135,-0.099967
4776,1566078751.907849,1566078751.922734,14.884472,-0.100027
4777,1566078752.007837,1566078752.022724,14.887810,-0.099988
4778,1566078752.107826,1566078752.122668,14.841080,-0.099990
4779,1566078752.207846,1566078752.222802,14.955282,-0.100020
4780,1566078752.307835,1566078752.322783,14.947176,-0.099989
4781,1566078752.407833,1566078752.422731,14.898539,-0.099997
