S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
4890,1566078763.322906,1566078763.340539,17.632484,-0.100236
4891,1566078763.422740,1566078763.440443,17.702818,-0.099834
4892,1566078763.522696,1566078763.540407,17.711401,-0.099955
4893,1566078763.622943,1566078763.640647,17.704248,-0.100247
4894,1566078763.722775,1566078763.740458,17.682552,-0.099833
4895,1566078763.822864,1566078763.840492,17.628431,-0.100089
4896,1566078763.922837,1566078763.940477,17.639399,-0.099973
4897,1566078764.022648,1566078764.040335,17.686605,-0.099811
4898,1566078764.122719,1566078764.140410,17.691135,-0.100071
4899,1566078764.222689,1566078764.240417,17.728806,-0.099970
4900,1566078764.322893,1566078764.340516,17.622948,-0.100204
4901,1566078764.422806,1566078764.440423,17.617941,-0.099912
4902,1566078764.522848,1566078764.540469,17.620802,-0.100043
4903,1566078764.622772,1566078764.640455,17.683744,-0.099923
4904,1566078764.722903,1566078764.740627,17.724037,-0.100132
4905,1566078764.822680,1566078764.840434,17.753363,-0.099777
4906,1566078764.922803,1566078764.940423,17.619848,-0.100123
4907,1566078765.022667,1566078765.040352,17.685413,-0.099863
4908,1566078765.122659,1566078765.140410,17.751217,-0.099992
4909,1566078765.222648,1566078765.240370,17.722130,-0.099989
4910,1566078765.322746,1566078765.340449,17.703056,-0.100098
4911,1566078765.422778,1566078765.440412,17.633677,-0.100033
4912,1566078765.522703,1566078765.540395,17.691135,-0.099925
4913,1566078765.622729,1566078765.640452,17.723083,-0.100026
4914,1566078765.722691,1566078765.740411,17.720222,-0.099962
4915,1566078765.822735,1566078765.840449,17.714500,-0.100044
4916,1566078765.922705,1566078765.940397,17.691374,-0.099971
4917,1566078766.022753,1566078766.040377,17.624617,-0.100047
4918,1566078766.122793,1566078766.140432,17.638445,-0.100041
4919,1566078766.222757,1566078766.240466,17.708302,-0.099964
4920,1566078766.322845,1566078766.340494,17.649412,-0.100087
4921,1566078766.422657,1566078766.440409,17.751932,-0.099812
4922,1566078766.522795,1566078766.540421,17.625809,-0.100138
4923,1566078766.622836,1566078766.640455,17.618895,-0.100042
4924,1566078766.722787,1566078766.740478,17.690420,-0.099951
4925,1566078766.822710,1566078766.840481,17.771482,-0.099923
4926,1566078766.922850,1566078766.940481,17.630577,-0.100140
4927,1566078767.022780,1566078767.040398,17.617941,-0.099930
4928,1566078767.122752,1566078767.140440,17.688036,-0.099972
4929,1566078767.222803,1566078767.240400,17.597198,-0.100050
4930,1566078767.322790,1566078767.340414,17.623425,-0.099988
4931,1566078767.422724,1566078767.440329,17.605543,-0.099933
4932,1566078767.522942,1566078767.540613,17.671347,-0.100218
4933,1566078767.622691,1566078767.640414,17.723322,-0.099749
4934,1566078767.722790,1566078767.740450,17.659187,-0.100100
4935,1566078767.822760,1566078767.840455,17.694712,-0.099970
4936,1566078767.922853,1566078767.940484,17.631054,-0.100093
4937,1566078768.022674,1566078768.040411,17.737389,-0.099821
4938,1566078768.122747,1566078768.140452,17.705202,-0.100073
4939,1566078768.222844,1566078768.240479,17.635584,-0.100097
4940,1566078768.322767,1566078768.340404,17.637014,-0.099923
4941,1566078768.422734,1566078768.440424,17.690420,-0.099967
4942,1566078768.522753,1566078768.540369,17.615795,-0.100020
4943,1566078768.622919,1566078768.640606,17.687798,-0.100165
4944,1566078768.722749,1566078768.740436,17.687559,-0.099830
4945,1566078768.822764,1566078768.840395,17.631054,-0.100016
4946,1566078768.922739,1566078768.940439,17.699480,-0.099975
4947,1566078769.022779,1566078769.040477,17.697334,-0.100040
4948,1566078769.122702,1566078769.140399,17.697811,-0.099922
4949,1566078769.222821,1566078769.240436,17.615080,-0.100120
4950,1566078769.322740,1566078769.340427,17.687559,-0.099919
4951,1566078769.422677,1566078769.440365,17.688751,-0.099937
4952,1566078769.522720,1566078769.540442,17.722607,-0.100043
4953,1566078769.622768,1566078769.640407,17.639637,-0.100048
4954,1566078769.722794,1566078769.740450,17.655611,-0.100027
4955,1566078769.822672,1566078769.840428,17.755985,-0.099878
4956,1566078769.922685,1566078769.940443,17.758131,-0.100013
4957,1566078770.022855,1566078770.040519,17.663717,-0.100170
4958,1566078770.122798,1566078770.140401,17.602444,-0.099943
4959,1566078770.222822,1566078770.240452,17.629623,-0.100024
4960,1566078770.322780,1566078770.340461,17.681122,-0.099958
4961,1566078770.422683,1566078770.440356,17.672777,-0.099903
4962,1566078770.522804,1566078770.540472,17.668724,-0.100120
4963,1566078770.622830,1566078770.640495,17.664671,-0.100026
4964,1566078770.722844,1566078770.740517,17.673254,-0.100014
4965,1566078770.822713,1566078770.840381,17.667770,-0.099869
4966,1566078770.922759,1566078770.940455,17.696142,-0.100046
4967,1566078771.022911,1566078771.040554,17.642260,-0.100152
4968,1566078771.122782,1566078771.140413,17.631769,-0.099870
4969,1566078771.222726,1566078771.240483,17.756939,-0.099944
4970,1566078771.322808,1566078771.340434,17.625809,-0.100082
4971,1566078771.422730,1566078771.440421,17.691135,-0.099922
4972,1566078771.522787,1566078771.540443,17.655373,-0.100057
4973,1566078771.622819,1566078771.640435,17.615557,-0.100032
4974,1566078771.722567,1566078771.740235,17.667770,-0.099747
4975,1566078771.822697,1566078771.840459,17.761707,-0.100130
4976,1566078771.922670,1566078771.940418,17.747402,-0.099973
4977,1566078772.022745,1566078772.040407,17.662048,-0.100075
4978,1566078772.122651,1566078772.140387,17.735720,-0.099906
4979,1566078772.222782,1566078772.240470,17.688036,-0.100131
4980,1566078772.322797,1566078772.340418,17.620802,-0.100015
4981,1566078772.422756,1566078772.440406,17.649651,-0.099959
4982,1566078772.522693,1566078772.540462,17.768860,-0.099936
4983,1566078772.622820,1566078772.640498,17.678022,-0.100127
4984,1566078772.722777,1566078772.740485,17.708063,-0.099958
4985,1566078772.822848,1566078772.840519,17.670393,-0.100071
4986,1566078772.922812,1566078772.940449,17.636776,-0.099963
4987,1566078773.022788,1566078773.040457,17.668724,-0.099976
4988,1566078773.122847,1566078773.140469,17.621994,-0.100059
4989,1566078773.222775,1566078773.240517,17.742157,-0.099927
4990,1566078773.322762,1566078773.340422,17.659664,-0.099988
4991,1566078773.422849,1566078773.440482,17.632484,-0.100087
4992,1566078773.522708,1566078773.540432,17.723799,-0.099859
4993,1566078773.622766,1566078773.640397,17.631054,-0.100057
4994,1566078773.722811,1566078773.740478,17.667055,-0.100045
4995,1566078773.822864,1566078773.840511,17.646313,-0.100054
4996,1566078773.922718,1566078773.940410,17.692089,-0.099853
4997,1566078774.022703,1566078774.040380,17.677069,-0.099985
4998,1566078774.122797,1566078774.140447,17.650366,-0.100094
4999,1566078774.222806,1566078774.240429,17.622709,-0.100010
5000,1566078774.322846,1566078774.340524,17.678261,-0.100039
5001,1566078774.422843,1566078774.440485,17.642021,-0.099998
5002,1566078774.522725,1566078774.540449,17.723799,-0.099882
5003,1566078774.622698,1566078774.640445,17.746687,-0.099973
5004,1566078774.722868,1566078774.740538,17.670155,-0.100169
5005,1566078774.822848,1566078774.840458,17.609596,-0.099981
5006,1566078774.922780,1566078774.940459,17.679214,-0.099932
5007,1566078775.022667,1566078775.040354,17.687559,-0.099887
5008,1566078775.122705,1566078775.140438,17.732382,-0.100039
5009,1566078775.222815,1566078775.240562,17.746925,-0.100110
5010,1566078775.322861,1566078775.340486,17.625332,-0.100045
5011,1566078775.422774,1566078775.440395,17.621517,-0.099913
5012,1566078775.522709,1566078775.540477,17.767429,-0.099935
5013,1566078775.622823,1566078775.640474,17.650604,-0.100114
5014,1566078775.722876,1566078775.740491,17.615318,-0.100053
5015,1566078775.822680,1566078775.840385,17.705441,-0.099804
5016,1566078775.922695,1566078775.940365,17.670393,-0.100015
5017,1566078776.022716,1566078776.040506,17.790079,-0.100021
5018,1566078776.122851,1566078776.140488,17.637014,-0.100136
5019,1566078776.222809,1566078776.240518,17.708778,-0.099957
5020,1566078776.322816,1566078776.340485,17.668962,-0.100008
5021,1566078776.422771,1566078776.440420,17.648935,-0.099954
5022,1566078776.522793,1566078776.540469,17.676115,-0.100022
5023,1566078776.622881,1566078776.640608,17.727137,-0.100089
5024,1566078776.722648,1566078776.740360,17.711401,-0.099767
5025,1566078776.822695,1566078776.840392,17.697096,-0.100047
5026,1566078776.922821,1566078776.940470,17.648697,-0.100126
5027,1566078777.022891,1566078777.040498,17.607450,-0.100070
5028,1566078777.122733,1566078777.140497,17.763853,-0.099842
5029,1566078777.222680,1566078777.240409,17.728806,-0.099947
5030,1566078777.322679,1566078777.340362,17.683506,-0.099999
5031,1566078777.422852,1566078777.440481,17.629385,-0.100173
5032,1566078777.522753,1566078777.540468,17.714262,-0.099902
5033,1566078777.622718,1566078777.640421,17.703295,-0.099965
5034,1566078777.722891,1566078777.740580,17.688751,-0.100173
5035,1566078777.822688,1566078777.840353,17.665625,-0.099797
5036,1566078777.922697,1566078777.940377,17.680407,-0.100009
5037,1566078778.022775,1566078778.040406,17.631054,-0.100078
5038,1566078778.122801,1566078778.140475,17.674446,-0.100025
5039,1566078778.222790,1566078778.240437,17.646074,-0.099990
5040,1566078778.322769,1566078778.340404,17.635345,-0.099978
5041,1566078778.422664,1566078778.440372,17.708063,-0.099895
5042,1566078778.522878,1566078778.540505,17.627239,-0.100214
5043,1566078778.622805,1566078778.640407,17.601728,-0.099927
5044,1566078778.722900,1566078778.740526,17.626286,-0.100095
5045,1566078778.822664,1566078778.840358,17.693758,-0.099764
5046,1566078778.922849,1566078778.940520,17.671585,-0.100185
5047,1566078779.022701,1566078779.040417,17.716169,-0.099853
5048,1566078779.122665,1566078779.140338,17.673254,-0.099963
5049,1566078779.222663,1566078779.240330,17.667055,-0.099999
5050,1566078779.322762,1566078779.340400,17.637491,-0.100099
5051,1566078779.422706,1566078779.440424,17.717600,-0.099944
5052,1566078779.522772,1566078779.540442,17.669678,-0.100065
5053,1566078779.622654,1566078779.640358,17.704248,-0.099882
5054,1566078779.722757,1566078779.740439,17.682314,-0.100103
5055,1566078779.822788,1566078779.840443,17.655373,-0.100031
5056,1566078779.922731,1566078779.940418,17.687082,-0.099944
5057,1566078780.022746,1566078780.040426,17.679214,-0.100015
5058,1566078780.122810,1566078780.140440,17.630577,-0.100064
5059,1566078780.222750,1566078780.240448,17.697811,-0.099940
5060,1566078780.322835,1566078780.340460,17.625332,-0.100085
5061,1566078780.422681,1566078780.440377,17.695427,-0.099846
5062,1566078780.522694,1566078780.540378,17.683744,-0.100013
5063,1566078780.622783,1566078780.640416,17.633438,-0.100089
5064,1566078780.722678,1566078780.740405,17.727137,-0.099895
5065,1566078780.822681,1566078780.840339,17.657995,-0.100004
5066,1566078780.922812,1566078780.940475,17.662764,-0.100131
5067,1566078781.022761,1566078781.040387,17.626524,-0.099948
5068,1566078781.122843,1566078781.140467,17.624140,-0.100082
5069,1566078781.222819,1566078781.240451,17.631292,-0.099977
5070,1566078781.322739,1566078781.340433,17.693758,-0.099920
5071,1566078781.422759,1566078781.440424,17.664909,-0.100020
5072,1566078781.522712,1566078781.540404,17.692566,-0.099953
5073,1566078781.622748,1566078781.640380,17.632723,-0.100036
5074,1566078781.722832,1566078781.740492,17.660141,-0.100084
5075,1566078781.822713,1566078781.840336,17.622232,-0.099881
5076,1566078781.922856,1566078781.940479,17.623425,-0.100142
5077,1566078782.022784,1566078782.040457,17.673731,-0.099928
5078,1566078782.122854,1566078782.140476,17.622709,-0.100070
5079,1566078782.222768,1566078782.240439,17.670393,-0.099915
5080,1566078782.322680,1566078782.340391,17.711401,-0.099911
5081,1566078782.422624,1566078782.440327,17.703533,-0.099944
5082,1566078782.522813,1566078782.540452,17.639637,-0.100189
5083,1566078782.622828,1566078782.640462,17.634630,-0.100015
5084,1566078782.722892,1566078782.740570,17.678499,-0.100064
5085,1566078782.822656,1566078782.840340,17.684698,-0.099764
5086,1566078782.922792,1566078782.940448,17.655849,-0.100137
5087,1566078783.022768,1566078783.040455,17.686844,-0.099976
5088,1566078783.122662,1566078783.140357,17.695189,-0.099895
5089,1566078783.222799,1566078783.240458,17.658949,-0.100137
5090,1566078783.322801,1566078783.340468,17.666817,-0.100002
5091,1566078783.422664,1566078783.440371,17.706156,-0.099863
5092,1566078783.522694,1566078783.540381,17.687082,-0.100029
5093,1566078783.622647,1566078783.640326,17.678738,-0.099953
5094,1566078783.722769,1566078783.740380,17.610550,-0.100122
5095,1566078783.822704,1566078783.840409,17.704487,-0.099935
5096,1566078783.922789,1566078783.940467,17.678022,-0.100085
5097,1566078784.022681,1566078784.040392,17.710924,-0.099892
5098,1566078784.122816,1566078784.140439,17.623663,-0.100135
5099,1566078784.222593,1566078784.240260,17.667055,-0.099778
5100,1566078784.322652,1566078784.340353,17.701626,-0.100059
5101,1566078784.422638,1566078784.440324,17.686129,-0.099986
5102,1566078784.522722,1566078784.540395,17.672539,-0.100085
5103,1566078784.622786,1566078784.640429,17.643452,-0.100063
5104,1566078784.722775,1566078784.740428,17.653465,-0.099989
5105,1566078784.822789,1566078784.840463,17.673731,-0.100014
5106,1566078784.922810,1566078784.940477,17.667294,-0.100020
